Study Name	CASS
Sample Name	S43-CF8-330C-10khr
Run Name	spot09
Operator	Saleem
Date	5/3/2019
Time	18:24
Sign	POS
Grating Spacing	6.40 um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	18:26:31
	
Time	Amplitude
0.000000E+0	-1.099711E-3
5.000000E-11	-1.082581E-3
1.000000E-10	-1.048322E-3
1.500000E-10	-1.010638E-3
2.000000E-10	-9.455457E-4
2.500000E-10	-8.667502E-4
3.000000E-10	-8.050842E-4
3.500000E-10	-7.571217E-4
4.000000E-10	-6.988816E-4
4.500000E-10	-6.611968E-4
5.000000E-10	-6.474932E-4
5.500000E-10	-6.337897E-4
6.000000E-10	-6.235120E-4
6.500000E-10	-6.132343E-4
7.000000E-10	-6.029567E-4
7.500000E-10	-5.961049E-4
8.000000E-10	-5.995308E-4
8.500000E-10	-5.789754E-4
9.000000E-10	-5.412906E-4
9.500000E-10	-5.001800E-4
1.000000E-9	-4.453657E-4
1.050000E-9	-3.802738E-4
1.100000E-9	-3.391631E-4
1.150000E-9	-3.083301E-4
1.200000E-9	-2.740712E-4
1.250000E-9	-2.637935E-4
1.300000E-9	-2.774971E-4
1.350000E-9	-3.049042E-4
1.400000E-9	-3.528667E-4
1.450000E-9	-4.385139E-4
1.500000E-9	-5.344389E-4
1.550000E-9	-6.200861E-4
1.600000E-9	-6.920298E-4
1.650000E-9	-7.536958E-4
1.700000E-9	-7.982324E-4
1.750000E-9	-8.324913E-4
1.800000E-9	-8.530466E-4
1.850000E-9	-8.393431E-4
1.900000E-9	-7.913806E-4
1.950000E-9	-7.502699E-4
2.000000E-9	-7.160110E-4
2.050000E-9	-6.509191E-4
2.100000E-9	-5.824013E-4
2.150000E-9	-5.549942E-4
2.200000E-9	-5.447165E-4
2.250000E-9	-5.173094E-4
2.300000E-9	-5.070317E-4
2.350000E-9	-5.310130E-4
2.400000E-9	-5.686978E-4
2.450000E-9	-6.132343E-4
2.500000E-9	-6.474932E-4
2.550000E-9	-6.646227E-4
2.600000E-9	-6.749003E-4
2.650000E-9	-6.817521E-4
2.700000E-9	-6.714745E-4
2.750000E-9	-6.577709E-4
2.800000E-9	-6.372156E-4
2.850000E-9	-6.063825E-4
2.900000E-9	-5.721236E-4
2.950000E-9	-5.481424E-4
3.000000E-9	-5.447165E-4
3.050000E-9	-5.584201E-4
3.100000E-9	-5.686978E-4
3.150000E-9	-5.755495E-4
3.200000E-9	-5.961049E-4
3.250000E-9	-6.406414E-4
3.300000E-9	-6.817521E-4
3.350000E-9	-6.886039E-4
3.400000E-9	-6.817521E-4
3.450000E-9	-6.886039E-4
3.500000E-9	-6.886039E-4
3.550000E-9	-6.817521E-4
3.600000E-9	-6.817521E-4
3.650000E-9	-6.886039E-4
3.700000E-9	-7.160110E-4
3.750000E-9	-7.502699E-4
3.800000E-9	-7.673994E-4
3.850000E-9	-7.879547E-4
3.900000E-9	-8.393431E-4
3.950000E-9	-8.907314E-4
4.000000E-9	-9.112868E-4
4.050000E-9	-9.078609E-4
4.100000E-9	-8.907314E-4
4.150000E-9	-8.667502E-4
4.200000E-9	-8.393431E-4
4.250000E-9	-8.050842E-4
4.300000E-9	-7.605476E-4
4.350000E-9	-7.297146E-4
4.400000E-9	-7.228628E-4
4.450000E-9	-7.125851E-4
4.500000E-9	-7.023075E-4
4.550000E-9	-7.023075E-4
4.600000E-9	-7.194369E-4
4.650000E-9	-7.331405E-4
4.700000E-9	-7.331405E-4
4.750000E-9	-7.194369E-4
4.800000E-9	-7.057334E-4
4.850000E-9	-6.851780E-4
4.900000E-9	-6.474932E-4
4.950000E-9	-6.063825E-4
5.000000E-9	-5.686978E-4
5.050000E-9	-5.275871E-4
5.100000E-9	-4.761987E-4
5.150000E-9	-4.145327E-4
5.200000E-9	-3.631444E-4
5.250000E-9	-3.288854E-4
5.300000E-9	-3.049042E-4
5.350000E-9	-2.774971E-4
5.400000E-9	-2.500900E-4
5.450000E-9	-2.295346E-4
5.500000E-9	-2.192570E-4
5.550000E-9	-2.158311E-4
5.600000E-9	-2.226829E-4
5.650000E-9	-2.363864E-4
5.700000E-9	-2.637935E-4
5.750000E-9	-3.049042E-4
5.800000E-9	-3.460149E-4
5.850000E-9	-3.905515E-4
5.900000E-9	-4.316622E-4
5.950000E-9	-4.761987E-4
6.000000E-9	-5.207353E-4
6.050000E-9	-5.618460E-4
6.100000E-9	-5.995308E-4
6.150000E-9	-6.337897E-4
6.200000E-9	-6.646227E-4
6.250000E-9	-6.851780E-4
6.300000E-9	-7.091593E-4
6.350000E-9	-7.468440E-4
6.400000E-9	-7.879547E-4
6.450000E-9	-8.222136E-4
6.500000E-9	-8.598984E-4
6.550000E-9	-9.078609E-4
