Study Name	CASS
Sample Name	S52-CF8-360C-30khr
Run Name	spot00
Operator	Saleem
Date	5/4/2019
Time	02:11
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	02:13:21
	
Time	Amplitude
0.000000E+0	-2.398123E-5
5.000000E-11	1.027767E-4
1.000000E-10	2.329605E-4
1.500000E-10	3.357372E-4
2.000000E-10	4.487916E-4
2.500000E-10	5.721236E-4
3.000000E-10	6.474932E-4
3.500000E-10	6.680486E-4
4.000000E-10	6.954557E-4
4.500000E-10	6.988816E-4
5.000000E-10	6.543450E-4
5.500000E-10	5.892531E-4
6.000000E-10	5.207353E-4
6.500000E-10	4.385139E-4
7.000000E-10	3.699961E-4
7.500000E-10	3.014783E-4
8.000000E-10	2.089793E-4
8.500000E-10	1.336097E-4
9.000000E-10	9.935081E-5
9.500000E-10	6.851780E-5
1.000000E-9	2.055534E-5
1.050000E-9	-3.425890E-6
1.100000E-9	-1.027767E-5
1.150000E-9	-4.111068E-5
1.200000E-9	-6.509191E-5
1.250000E-9	-6.166602E-5
1.300000E-9	-4.796246E-5
1.350000E-9	-5.481424E-5
1.400000E-9	-6.509191E-5
1.450000E-9	-5.138835E-5
1.500000E-9	-1.712945E-5
1.550000E-9	0.000000E+0
1.600000E-9	3.425890E-6
1.650000E-9	-6.851780E-6
1.700000E-9	-1.027767E-5
1.750000E-9	0.000000E+0
1.800000E-9	2.055534E-5
1.850000E-9	4.453657E-5
1.900000E-9	6.166602E-5
1.950000E-9	6.509191E-5
2.000000E-9	7.194369E-5
2.050000E-9	9.592492E-5
2.100000E-9	1.267579E-4
2.150000E-9	1.644427E-4
2.200000E-9	2.089793E-4
2.250000E-9	2.432382E-4
2.300000E-9	2.740712E-4
2.350000E-9	2.877748E-4
2.400000E-9	2.740712E-4
2.450000E-9	2.261087E-4
2.500000E-9	1.644427E-4
2.550000E-9	7.194369E-5
2.600000E-9	-4.796246E-5
2.650000E-9	-1.712945E-4
2.700000E-9	-2.706453E-4
2.750000E-9	-3.528667E-4
2.800000E-9	-4.111068E-4
2.850000E-9	-4.282363E-4
2.900000E-9	-3.871256E-4
2.950000E-9	-3.186078E-4
3.000000E-9	-2.329605E-4
3.050000E-9	-1.267579E-4
3.100000E-9	-1.370356E-5
3.150000E-9	8.907314E-5
3.200000E-9	1.747204E-4
3.250000E-9	2.124052E-4
3.300000E-9	2.055534E-4
3.350000E-9	1.610168E-4
3.400000E-9	8.222136E-5
3.450000E-9	-6.851780E-6
3.500000E-9	-8.222136E-5
3.550000E-9	-1.404615E-4
3.600000E-9	-1.918498E-4
3.650000E-9	-2.158311E-4
3.700000E-9	-1.918498E-4
3.750000E-9	-1.164803E-4
3.800000E-9	-3.083301E-5
3.850000E-9	4.111068E-5
3.900000E-9	1.027767E-4
3.950000E-9	1.849981E-4
4.000000E-9	2.398123E-4
4.050000E-9	2.158311E-4
4.100000E-9	1.575909E-4
4.150000E-9	9.592492E-5
4.200000E-9	-1.370356E-5
4.250000E-9	-1.644427E-4
4.300000E-9	-3.083301E-4
4.350000E-9	-4.282363E-4
