Study Name	CASS
Sample Name	S43-CF8-290C-10khr
Run Name	spot05
Operator	Ben/Saleem/Mike
Date	5/3/2019
Time	17:25
Sign	NEG
Grating Spacing	6.40 um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:27:18
	
Time	Amplitude
0.000000E+0	-2.089793E-4
5.000000E-11	-1.952757E-4
1.000000E-10	-1.918498E-4
1.500000E-10	-1.918498E-4
2.000000E-10	-1.918498E-4
2.500000E-10	-1.987016E-4
3.000000E-10	-2.261087E-4
3.500000E-10	-2.637935E-4
4.000000E-10	-2.843489E-4
4.500000E-10	-2.946265E-4
5.000000E-10	-3.220337E-4
5.500000E-10	-3.357372E-4
6.000000E-10	-3.357372E-4
6.500000E-10	-3.597185E-4
7.000000E-10	-3.871256E-4
7.500000E-10	-3.905515E-4
8.000000E-10	-3.939774E-4
8.500000E-10	-4.179586E-4
9.000000E-10	-4.213845E-4
9.500000E-10	-4.076809E-4
1.000000E-9	-4.111068E-4
1.050000E-9	-4.248104E-4
1.100000E-9	-4.213845E-4
1.150000E-9	-4.111068E-4
1.200000E-9	-4.111068E-4
1.250000E-9	-4.145327E-4
1.300000E-9	-4.282363E-4
1.350000E-9	-4.385139E-4
1.400000E-9	-4.385139E-4
1.450000E-9	-4.350880E-4
1.500000E-9	-4.350880E-4
1.550000E-9	-4.350880E-4
1.600000E-9	-4.282363E-4
1.650000E-9	-4.179586E-4
1.700000E-9	-3.905515E-4
1.750000E-9	-3.425890E-4
1.800000E-9	-2.912007E-4
1.850000E-9	-2.535159E-4
1.900000E-9	-2.226829E-4
1.950000E-9	-1.952757E-4
2.000000E-9	-1.815722E-4
2.050000E-9	-1.781463E-4
2.100000E-9	-1.849981E-4
2.150000E-9	-1.987016E-4
2.200000E-9	-2.226829E-4
2.250000E-9	-2.398123E-4
2.300000E-9	-2.363864E-4
2.350000E-9	-2.226829E-4
2.400000E-9	-1.987016E-4
2.450000E-9	-1.610168E-4
2.500000E-9	-1.062026E-4
2.550000E-9	-6.509191E-5
2.600000E-9	-4.796246E-5
2.650000E-9	-3.083301E-5
2.700000E-9	-3.083301E-5
2.750000E-9	-7.879547E-5
2.800000E-9	-1.541651E-4
2.850000E-9	-2.363864E-4
2.900000E-9	-3.460149E-4
2.950000E-9	-4.659211E-4
3.000000E-9	-5.686978E-4
3.050000E-9	-6.543450E-4
3.100000E-9	-7.331405E-4
3.150000E-9	-7.708253E-4
3.200000E-9	-7.639735E-4
3.250000E-9	-7.434182E-4
3.300000E-9	-7.125851E-4
3.350000E-9	-6.577709E-4
3.400000E-9	-5.926790E-4
3.450000E-9	-5.412906E-4
3.500000E-9	-4.864764E-4
3.550000E-9	-4.385139E-4
3.600000E-9	-4.179586E-4
3.650000E-9	-4.145327E-4
3.700000E-9	-4.076809E-4
3.750000E-9	-4.008291E-4
3.800000E-9	-4.008291E-4
3.850000E-9	-4.145327E-4
3.900000E-9	-4.179586E-4
3.950000E-9	-4.076809E-4
4.000000E-9	-3.974033E-4
4.050000E-9	-3.905515E-4
4.100000E-9	-3.699961E-4
4.150000E-9	-3.460149E-4
4.200000E-9	-3.117560E-4
4.250000E-9	-2.672194E-4
4.300000E-9	-2.226829E-4
4.350000E-9	-1.815722E-4
4.400000E-9	-1.336097E-4
4.450000E-9	-8.907314E-5
4.500000E-9	-6.166602E-5
4.550000E-9	-4.111068E-5
