Study Name	CASS
Sample Name	S43-CF8-290C-10khr
Run Name	spot03
Operator	Ben/Saleem/Mike
Date	5/3/2019
Time	17:18
Sign	FIX
Grating Spacing	6.40 um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:19:54
	
Time	Amplitude
0.000000E+0	1.884240E-4
5.000000E-11	2.124052E-4
1.000000E-10	2.158311E-4
1.500000E-10	1.918498E-4
2.000000E-10	1.644427E-4
2.500000E-10	1.438874E-4
3.000000E-10	1.096285E-4
3.500000E-10	5.138835E-5
4.000000E-10	-3.083301E-5
4.500000E-10	-1.507392E-4
5.000000E-10	-2.569418E-4
5.500000E-10	-3.425890E-4
6.000000E-10	-4.590693E-4
6.500000E-10	-5.858272E-4
7.000000E-10	-6.577709E-4
7.500000E-10	-6.988816E-4
8.000000E-10	-7.434182E-4
8.500000E-10	-7.468440E-4
9.000000E-10	-6.817521E-4
9.500000E-10	-5.961049E-4
1.000000E-9	-5.241612E-4
1.050000E-9	-4.248104E-4
1.100000E-9	-3.049042E-4
1.150000E-9	-2.089793E-4
1.200000E-9	-1.404615E-4
1.250000E-9	-1.062026E-4
1.300000E-9	-9.935081E-5
1.350000E-9	-8.222136E-5
1.400000E-9	-8.222136E-5
1.450000E-9	-1.404615E-4
1.500000E-9	-1.952757E-4
1.550000E-9	-1.918498E-4
1.600000E-9	-1.952757E-4
1.650000E-9	-2.192570E-4
1.700000E-9	-1.952757E-4
1.750000E-9	-1.370356E-4
1.800000E-9	-8.907314E-5
1.850000E-9	-3.083301E-5
1.900000E-9	4.453657E-5
1.950000E-9	9.249903E-5
2.000000E-9	1.301838E-4
2.050000E-9	1.610168E-4
2.100000E-9	1.507392E-4
2.150000E-9	1.233320E-4
2.200000E-9	1.062026E-4
2.250000E-9	8.222136E-5
2.300000E-9	3.425890E-5
2.350000E-9	-2.055534E-5
2.400000E-9	-6.851780E-5
2.450000E-9	-1.267579E-4
2.500000E-9	-1.473133E-4
2.550000E-9	-1.404615E-4
2.600000E-9	-1.370356E-4
2.650000E-9	-1.164803E-4
2.700000E-9	-6.851780E-5
2.750000E-9	-2.398123E-5
2.800000E-9	1.370356E-5
2.850000E-9	5.481424E-5
