Study Name	CASS
Sample Name	K23-CF8M-290C-10khr
Run Name	spot01
Operator	Saleem
Date	5/3/2019
Time	21:15
Sign	FIX
Grating Spacing	6.40 um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	21:17:29
	
Time	Amplitude
0.000000E+0	2.158311E-4
5.000000E-11	2.158311E-4
1.000000E-10	2.466641E-4
1.500000E-10	3.049042E-4
2.000000E-10	3.597185E-4
2.500000E-10	4.042550E-4
3.000000E-10	4.179586E-4
3.500000E-10	3.871256E-4
4.000000E-10	3.323113E-4
4.500000E-10	2.637935E-4
5.000000E-10	1.884240E-4
5.500000E-10	9.935081E-5
6.000000E-10	2.398123E-5
6.500000E-10	-2.055534E-5
7.000000E-10	-5.138835E-5
7.500000E-10	-7.194369E-5
8.000000E-10	-4.796246E-5
8.500000E-10	4.111068E-5
9.000000E-10	1.267579E-4
9.500000E-10	1.849981E-4
1.000000E-9	2.398123E-4
1.050000E-9	3.151819E-4
1.100000E-9	3.562926E-4
1.150000E-9	3.425890E-4
1.200000E-9	3.049042E-4
1.250000E-9	2.226829E-4
1.300000E-9	1.164803E-4
1.350000E-9	1.027767E-5
1.400000E-9	-9.935081E-5
1.450000E-9	-2.192570E-4
1.500000E-9	-2.946265E-4
1.550000E-9	-3.323113E-4
1.600000E-9	-3.768479E-4
1.650000E-9	-3.871256E-4
1.700000E-9	-3.460149E-4
1.750000E-9	-2.877748E-4
1.800000E-9	-2.226829E-4
1.850000E-9	-1.130544E-4
1.900000E-9	-3.425890E-6
1.950000E-9	5.138835E-5
2.000000E-9	8.907314E-5
2.050000E-9	1.336097E-4
2.100000E-9	1.438874E-4
2.150000E-9	1.199062E-4
2.200000E-9	1.062026E-4
2.250000E-9	7.536958E-5
2.300000E-9	3.083301E-5
2.350000E-9	2.055534E-5
2.400000E-9	2.740712E-5
2.450000E-9	4.453657E-5
2.500000E-9	6.509191E-5
2.550000E-9	9.249903E-5
2.600000E-9	1.267579E-4
2.650000E-9	1.884240E-4
2.700000E-9	2.432382E-4
2.750000E-9	2.535159E-4
2.800000E-9	2.432382E-4
2.850000E-9	2.466641E-4
2.900000E-9	2.466641E-4
2.950000E-9	2.329605E-4
3.000000E-9	2.055534E-4
3.050000E-9	1.884240E-4
3.100000E-9	1.712945E-4
3.150000E-9	1.507392E-4
3.200000E-9	1.301838E-4
3.250000E-9	1.370356E-4
3.300000E-9	1.747204E-4
3.350000E-9	2.226829E-4
3.400000E-9	2.843489E-4
3.450000E-9	3.460149E-4
3.500000E-9	3.974033E-4
3.550000E-9	4.111068E-4
3.600000E-9	4.076809E-4
3.650000E-9	3.836997E-4
3.700000E-9	3.425890E-4
3.750000E-9	2.774971E-4
3.800000E-9	1.712945E-4
3.850000E-9	3.768479E-5
3.900000E-9	-8.222136E-5
3.950000E-9	-1.712945E-4
4.000000E-9	-2.535159E-4
4.050000E-9	-3.425890E-4
4.100000E-9	-3.974033E-4
4.150000E-9	-3.871256E-4
4.200000E-9	-3.597185E-4
4.250000E-9	-3.357372E-4
4.300000E-9	-2.946265E-4
4.350000E-9	-2.261087E-4
4.400000E-9	-1.541651E-4
4.450000E-9	-1.062026E-4
4.500000E-9	-7.194369E-5
4.550000E-9	-3.768479E-5
4.600000E-9	0.000000E+0
4.650000E-9	0.000000E+0
4.700000E-9	-1.712945E-5
4.750000E-9	-2.398123E-5
4.800000E-9	-2.055534E-5
4.850000E-9	-2.398123E-5
4.900000E-9	-3.425890E-5
4.950000E-9	-4.111068E-5
5.000000E-9	-5.481424E-5
5.050000E-9	-7.536958E-5
5.100000E-9	-8.907314E-5
5.150000E-9	-1.096285E-4
5.200000E-9	-1.541651E-4
5.250000E-9	-1.952757E-4
5.300000E-9	-2.295346E-4
5.350000E-9	-2.740712E-4
5.400000E-9	-3.049042E-4
5.450000E-9	-2.912007E-4
5.500000E-9	-2.740712E-4
5.550000E-9	-2.569418E-4
5.600000E-9	-2.021275E-4
5.650000E-9	-1.336097E-4
5.700000E-9	-9.935081E-5
5.750000E-9	-4.453657E-5
5.800000E-9	2.055534E-5
5.850000E-9	4.453657E-5
5.900000E-9	4.111068E-5
5.950000E-9	4.453657E-5
6.000000E-9	2.398123E-5
6.050000E-9	-3.425890E-5
6.100000E-9	-8.907314E-5
6.150000E-9	-1.507392E-4
6.200000E-9	-2.261087E-4
6.250000E-9	-2.774971E-4
6.300000E-9	-2.774971E-4
6.350000E-9	-2.843489E-4
6.400000E-9	-3.049042E-4
6.450000E-9	-3.117560E-4
6.500000E-9	-3.083301E-4
6.550000E-9	-3.014783E-4
6.600000E-9	-2.980524E-4
6.650000E-9	-3.220337E-4
6.700000E-9	-3.665702E-4
6.750000E-9	-4.111068E-4
6.800000E-9	-4.556434E-4
6.850000E-9	-4.967541E-4
6.900000E-9	-5.036058E-4
6.950000E-9	-5.104576E-4
7.000000E-9	-5.310130E-4
7.050000E-9	-5.310130E-4
7.100000E-9	-4.899023E-4
7.150000E-9	-4.282363E-4
7.200000E-9	-3.391631E-4
7.250000E-9	-2.192570E-4
7.300000E-9	-1.027767E-4
7.350000E-9	0.000000E+0
7.400000E-9	1.096285E-4
7.450000E-9	2.226829E-4
7.500000E-9	3.117560E-4
7.550000E-9	3.699961E-4
7.600000E-9	4.042550E-4
7.650000E-9	4.179586E-4
7.700000E-9	3.974033E-4
7.750000E-9	3.460149E-4
7.800000E-9	2.809230E-4
7.850000E-9	2.021275E-4
7.900000E-9	9.592492E-5
7.950000E-9	3.425890E-6
8.000000E-9	-7.536958E-5
8.050000E-9	-1.610168E-4
8.100000E-9	-2.295346E-4
8.150000E-9	-2.569418E-4
8.200000E-9	-2.637935E-4
8.250000E-9	-2.466641E-4
8.300000E-9	-2.124052E-4
8.350000E-9	-1.952757E-4
8.400000E-9	-1.781463E-4
8.450000E-9	-1.301838E-4
8.500000E-9	-8.564725E-5
8.550000E-9	-5.824013E-5
8.600000E-9	-2.055534E-5
8.650000E-9	3.083301E-5
8.700000E-9	6.509191E-5
8.750000E-9	9.592492E-5
8.800000E-9	1.404615E-4
8.850000E-9	1.712945E-4
8.900000E-9	1.952757E-4
8.950000E-9	2.261087E-4
9.000000E-9	2.363864E-4
9.050000E-9	1.987016E-4
9.100000E-9	1.473133E-4
9.150000E-9	1.027767E-4
9.200000E-9	4.796246E-5
9.250000E-9	-2.740712E-5
9.300000E-9	-7.536958E-5
9.350000E-9	-8.907314E-5
9.400000E-9	-1.027767E-4
9.450000E-9	-1.130544E-4
9.500000E-9	-5.481424E-5
9.550000E-9	7.194369E-5
9.600000E-9	2.261087E-4
9.650000E-9	3.939774E-4
9.700000E-9	6.166602E-4
9.750000E-9	8.256395E-4
9.800000E-9	1.010638E-3
9.850000E-9	1.346375E-3
9.900000E-9	1.798592E-3
9.950000E-9	2.189144E-3
1.000000E-8	2.733860E-3
1.005000E-8	3.607462E-3
1.010000E-8	4.676340E-3
1.015000E-8	5.961049E-3
1.020000E-8	7.697975E-3
1.025000E-8	9.900822E-3
1.030000E-8	1.250107E-2
1.035000E-8	1.562548E-2
1.040000E-8	1.922952E-2
1.045000E-8	2.310078E-2
1.050000E-8	2.734203E-2
1.055000E-8	3.189846E-2
1.060000E-8	3.640693E-2
1.065000E-8	4.087772E-2
1.070000E-8	4.539304E-2
1.075000E-8	4.958291E-2
1.080000E-8	5.336509E-2
1.085000E-8	5.701366E-2
1.090000E-8	6.039502E-2
1.095000E-8	6.325563E-2
1.100000E-8	6.587987E-2
1.105000E-8	6.845956E-2
1.110000E-8	7.079944E-2
1.115000E-8	7.298516E-2
1.120000E-8	7.525995E-2
1.125000E-8	7.746965E-2
1.130000E-8	7.955259E-2
1.135000E-8	8.168692E-2
1.140000E-8	8.379727E-2
1.145000E-8	8.564383E-2
1.150000E-8	8.724372E-2
1.155000E-8	8.868944E-2
1.160000E-8	8.978915E-2
1.165000E-8	9.039211E-2
1.170000E-8	9.064905E-2
1.175000E-8	9.061137E-2
1.180000E-8	9.011804E-2
1.185000E-8	8.922388E-2
1.190000E-8	8.811047E-2
1.195000E-8	8.671613E-2
1.200000E-8	8.502717E-2
1.205000E-8	8.326283E-2
1.210000E-8	8.149507E-2
1.215000E-8	7.960056E-2
1.220000E-8	7.766493E-2
1.225000E-8	7.585948E-2
1.230000E-8	7.413284E-2
1.235000E-8	7.247813E-2
1.240000E-8	7.101870E-2
1.245000E-8	6.977510E-2
1.250000E-8	6.871308E-2
1.255000E-8	6.785661E-2
1.260000E-8	6.719883E-2
1.265000E-8	6.672949E-2
1.270000E-8	6.644171E-2
1.275000E-8	6.628070E-2
