Study Name	CASS
Sample Name	S43-CF8-400C-10khr
Run Name	spot03
Operator	Saleem
Date	5/3/2019
Time	19:13
Sign	POS
Grating Spacing	6.40 um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	19:15:47
	
Time	Amplitude
0.000000E+0	-6.886059E-4
5.000000E-11	-6.749023E-4
1.000000E-10	-6.526340E-4
1.500000E-10	-6.132361E-4
2.000000E-10	-5.806901E-4
2.500000E-10	-5.721253E-4
3.000000E-10	-5.875419E-4
3.500000E-10	-6.218009E-4
4.000000E-10	-6.663376E-4
4.500000E-10	-7.143002E-4
5.000000E-10	-7.639757E-4
5.500000E-10	-8.102254E-4
6.000000E-10	-8.513362E-4
6.500000E-10	-8.753175E-4
7.000000E-10	-8.753175E-4
7.500000E-10	-8.581880E-4
8.000000E-10	-8.273549E-4
8.500000E-10	-7.811052E-4
9.000000E-10	-7.262908E-4
9.500000E-10	-6.783282E-4
1.000000E-9	-6.372174E-4
1.050000E-9	-5.909678E-4
1.100000E-9	-5.464311E-4
1.150000E-9	-5.138850E-4
1.200000E-9	-4.916167E-4
1.250000E-9	-4.744872E-4
1.300000E-9	-4.710613E-4
1.350000E-9	-4.813390E-4
1.400000E-9	-4.950426E-4
1.450000E-9	-5.138850E-4
1.500000E-9	-5.395793E-4
1.550000E-9	-5.721253E-4
1.600000E-9	-6.029584E-4
1.650000E-9	-6.355045E-4
1.700000E-9	-6.629117E-4
1.750000E-9	-6.868930E-4
1.800000E-9	-7.211520E-4
1.850000E-9	-7.571239E-4
1.900000E-9	-7.913829E-4
1.950000E-9	-8.239290E-4
2.000000E-9	-8.376326E-4
2.050000E-9	-8.273549E-4
2.100000E-9	-8.153642E-4
2.150000E-9	-7.965218E-4
2.200000E-9	-7.485592E-4
2.250000E-9	-6.903189E-4
2.300000E-9	-6.440692E-4
2.350000E-9	-5.943937E-4
2.400000E-9	-5.430052E-4
2.450000E-9	-5.087462E-4
2.500000E-9	-4.899037E-4
2.550000E-9	-4.847649E-4
2.600000E-9	-5.053203E-4
2.650000E-9	-5.549958E-4
2.700000E-9	-6.200879E-4
2.750000E-9	-6.886059E-4
2.800000E-9	-7.639757E-4
2.850000E-9	-8.410585E-4
2.900000E-9	-9.027247E-4
2.950000E-9	-9.386966E-4
3.000000E-9	-9.472614E-4
3.050000E-9	-9.335578E-4
3.100000E-9	-8.992988E-4
3.150000E-9	-8.461973E-4
3.200000E-9	-7.879570E-4
3.250000E-9	-7.228649E-4
3.300000E-9	-6.611987E-4
3.350000E-9	-6.166620E-4
3.400000E-9	-5.824030E-4
3.450000E-9	-5.498570E-4
3.500000E-9	-5.344404E-4
3.550000E-9	-5.378663E-4
3.600000E-9	-5.310145E-4
3.650000E-9	-5.173109E-4
3.700000E-9	-5.224498E-4
3.750000E-9	-5.293016E-4
3.800000E-9	-5.258757E-4
3.850000E-9	-5.412922E-4
3.900000E-9	-5.738383E-4
3.950000E-9	-6.063843E-4
4.000000E-9	-6.526340E-4
4.050000E-9	-7.194390E-4
4.100000E-9	-7.862441E-4
4.150000E-9	-8.461973E-4
4.200000E-9	-8.992988E-4
4.250000E-9	-9.352707E-4
4.300000E-9	-9.592520E-4
4.350000E-9	-9.609650E-4
4.400000E-9	-9.267060E-4
4.450000E-9	-8.753175E-4
4.500000E-9	-8.222160E-4
4.550000E-9	-7.605498E-4
4.600000E-9	-6.971707E-4
4.650000E-9	-6.389304E-4
4.700000E-9	-5.892548E-4
4.750000E-9	-5.498570E-4
4.800000E-9	-5.361534E-4
4.850000E-9	-5.344404E-4
4.900000E-9	-5.378663E-4
4.950000E-9	-5.532829E-4
5.000000E-9	-5.584217E-4
5.050000E-9	-5.532829E-4
5.100000E-9	-5.669865E-4
5.150000E-9	-5.824030E-4
5.200000E-9	-5.721253E-4
5.250000E-9	-5.635606E-4
5.300000E-9	-5.755512E-4
5.350000E-9	-5.892548E-4
5.400000E-9	-6.063843E-4
5.450000E-9	-6.355045E-4
5.500000E-9	-6.611987E-4
5.550000E-9	-6.800412E-4
5.600000E-9	-6.937448E-4
5.650000E-9	-7.023095E-4
5.700000E-9	-7.160131E-4
5.750000E-9	-7.245779E-4
5.800000E-9	-7.125872E-4
5.850000E-9	-6.886059E-4
5.900000E-9	-6.629117E-4
5.950000E-9	-6.337915E-4
6.000000E-9	-6.012455E-4
6.050000E-9	-5.755512E-4
6.100000E-9	-5.567088E-4
6.150000E-9	-5.515699E-4
6.200000E-9	-5.584217E-4
6.250000E-9	-5.652735E-4
6.300000E-9	-5.858289E-4
6.350000E-9	-6.286527E-4
6.400000E-9	-6.697635E-4
6.450000E-9	-6.988836E-4
6.500000E-9	-7.245779E-4
6.550000E-9	-7.434203E-4
6.600000E-9	-7.417074E-4
6.650000E-9	-7.297167E-4
6.700000E-9	-7.211520E-4
6.750000E-9	-7.143002E-4
6.800000E-9	-7.040225E-4
6.850000E-9	-6.937448E-4
6.900000E-9	-6.817541E-4
6.950000E-9	-6.697635E-4
7.000000E-9	-6.629117E-4
7.050000E-9	-6.611987E-4
7.100000E-9	-6.663376E-4
7.150000E-9	-6.800412E-4
7.200000E-9	-6.886059E-4
7.250000E-9	-6.988836E-4
7.300000E-9	-7.040225E-4
7.350000E-9	-6.903189E-4
7.400000E-9	-6.611987E-4
7.450000E-9	-6.269397E-4
7.500000E-9	-5.892548E-4
7.550000E-9	-5.498570E-4
7.600000E-9	-5.155980E-4
7.650000E-9	-4.796260E-4
7.700000E-9	-4.607836E-4
7.750000E-9	-4.659224E-4
7.800000E-9	-4.762001E-4
7.850000E-9	-4.933296E-4
7.900000E-9	-5.344404E-4
7.950000E-9	-5.892548E-4
8.000000E-9	-6.492081E-4
8.050000E-9	-7.143002E-4
8.100000E-9	-7.759664E-4
8.150000E-9	-8.222160E-4
8.200000E-9	-8.427714E-4
8.250000E-9	-8.479103E-4
8.300000E-9	-8.479103E-4
8.350000E-9	-8.307808E-4
8.400000E-9	-8.050865E-4
8.450000E-9	-7.913829E-4
8.500000E-9	-7.879570E-4
8.550000E-9	-7.793923E-4
8.600000E-9	-7.811052E-4
8.650000E-9	-8.016606E-4
8.700000E-9	-8.256419E-4
8.750000E-9	-8.461973E-4
8.800000E-9	-8.804563E-4
8.850000E-9	-9.198542E-4
8.900000E-9	-9.421225E-4
8.950000E-9	-9.609650E-4
9.000000E-9	-9.935110E-4
9.050000E-9	-1.017492E-3
9.100000E-9	-1.024344E-3
9.150000E-9	-1.034622E-3
9.200000E-9	-1.043187E-3
9.250000E-9	-1.046612E-3
9.300000E-9	-1.053464E-3
9.350000E-9	-1.039761E-3
9.400000E-9	-9.969369E-4
9.450000E-9	-9.489743E-4
9.500000E-9	-8.770304E-4
9.550000E-9	-7.554110E-4
9.600000E-9	-6.029584E-4
9.650000E-9	-4.179598E-4
9.700000E-9	-1.969893E-4
9.750000E-9	4.111080E-5
9.800000E-9	2.980533E-4
9.850000E-9	5.789771E-4
9.900000E-9	8.701786E-4
9.950000E-9	1.183648E-3
1.000000E-8	1.550220E-3
1.005000E-8	1.995587E-3
1.010000E-8	2.560860E-3
1.015000E-8	3.285438E-3
1.020000E-8	4.189876E-3
1.025000E-8	5.299867E-3
1.030000E-8	6.641107E-3
1.035000E-8	8.229012E-3
1.040000E-8	1.005159E-2
1.045000E-8	1.205746E-2
