Study Name	CASS
Sample Name	S52-CF8-400C-30khr
Run Name	spot03
Operator	Saleem
Date	5/4/2019
Time	02:52
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	02:54:15
	
Time	Amplitude
0.000000E+0	-6.200861E-4
5.000000E-11	-6.920298E-4
1.000000E-10	-7.468440E-4
1.500000E-10	-7.776771E-4
2.000000E-10	-7.982324E-4
2.500000E-10	-7.948065E-4
3.000000E-10	-7.571217E-4
3.500000E-10	-7.023075E-4
4.000000E-10	-6.440673E-4
4.500000E-10	-5.584201E-4
5.000000E-10	-4.659211E-4
5.500000E-10	-3.734220E-4
6.000000E-10	-2.740712E-4
6.500000E-10	-1.815722E-4
7.000000E-10	-1.096285E-4
7.500000E-10	-4.796246E-5
8.000000E-10	6.851780E-6
8.500000E-10	4.453657E-5
9.000000E-10	6.851780E-5
9.500000E-10	7.879547E-5
1.000000E-9	5.481424E-5
1.050000E-9	1.712945E-5
1.100000E-9	-2.055534E-5
1.150000E-9	-7.879547E-5
1.200000E-9	-1.473133E-4
1.250000E-9	-2.055534E-4
1.300000E-9	-2.637935E-4
1.350000E-9	-3.425890E-4
1.400000E-9	-4.076809E-4
1.450000E-9	-4.419398E-4
1.500000E-9	-4.830505E-4
1.550000E-9	-5.241612E-4
1.600000E-9	-5.207353E-4
1.650000E-9	-5.104576E-4
1.700000E-9	-5.207353E-4
1.750000E-9	-5.207353E-4
1.800000E-9	-5.001800E-4
1.850000E-9	-4.967541E-4
1.900000E-9	-4.933282E-4
1.950000E-9	-4.624952E-4
2.000000E-9	-4.385139E-4
2.050000E-9	-4.350880E-4
2.100000E-9	-4.111068E-4
2.150000E-9	-3.734220E-4
2.200000E-9	-3.528667E-4
2.250000E-9	-3.288854E-4
2.300000E-9	-3.049042E-4
2.350000E-9	-2.946265E-4
2.400000E-9	-2.980524E-4
2.450000E-9	-3.049042E-4
2.500000E-9	-3.357372E-4
2.550000E-9	-3.871256E-4
2.600000E-9	-4.385139E-4
2.650000E-9	-5.036058E-4
2.700000E-9	-5.721236E-4
2.750000E-9	-6.200861E-4
2.800000E-9	-6.577709E-4
2.850000E-9	-6.920298E-4
2.900000E-9	-7.125851E-4
2.950000E-9	-7.125851E-4
3.000000E-9	-6.851780E-4
3.050000E-9	-6.303638E-4
3.100000E-9	-5.721236E-4
3.150000E-9	-5.241612E-4
3.200000E-9	-4.693469E-4
3.250000E-9	-4.076809E-4
3.300000E-9	-3.597185E-4
3.350000E-9	-3.323113E-4
3.400000E-9	-3.049042E-4
3.450000E-9	-2.637935E-4
3.500000E-9	-2.261087E-4
3.550000E-9	-2.055534E-4
3.600000E-9	-1.884240E-4
3.650000E-9	-1.370356E-4
3.700000E-9	-8.564725E-5
3.750000E-9	-7.536958E-5
3.800000E-9	-6.509191E-5
3.850000E-9	-2.055534E-5
3.900000E-9	-1.370356E-5
3.950000E-9	-6.166602E-5
4.000000E-9	-9.935081E-5
4.050000E-9	-1.336097E-4
4.100000E-9	-2.295346E-4
4.150000E-9	-3.357372E-4
4.200000E-9	-4.111068E-4
4.250000E-9	-4.967541E-4
4.300000E-9	-6.029567E-4
4.350000E-9	-6.749003E-4
4.400000E-9	-7.160110E-4
4.450000E-9	-7.605476E-4
4.500000E-9	-7.913806E-4
4.550000E-9	-7.948065E-4
4.600000E-9	-7.913806E-4
4.650000E-9	-7.845288E-4
4.700000E-9	-7.639735E-4
4.750000E-9	-7.434182E-4
4.800000E-9	-7.262887E-4
4.850000E-9	-7.023075E-4
4.900000E-9	-6.783262E-4
4.950000E-9	-6.680486E-4
5.000000E-9	-6.474932E-4
5.050000E-9	-6.166602E-4
5.100000E-9	-6.029567E-4
5.150000E-9	-6.200861E-4
5.200000E-9	-6.269379E-4
5.250000E-9	-6.063825E-4
5.300000E-9	-5.961049E-4
5.350000E-9	-6.098084E-4
5.400000E-9	-6.063825E-4
5.450000E-9	-5.789754E-4
5.500000E-9	-5.652719E-4
5.550000E-9	-5.618460E-4
5.600000E-9	-5.447165E-4
5.650000E-9	-5.173094E-4
5.700000E-9	-4.933282E-4
5.750000E-9	-4.556434E-4
5.800000E-9	-4.213845E-4
5.850000E-9	-4.145327E-4
5.900000E-9	-4.008291E-4
5.950000E-9	-3.528667E-4
6.000000E-9	-3.117560E-4
6.050000E-9	-2.946265E-4
6.100000E-9	-2.877748E-4
6.150000E-9	-2.774971E-4
6.200000E-9	-2.774971E-4
6.250000E-9	-2.946265E-4
6.300000E-9	-3.117560E-4
6.350000E-9	-3.391631E-4
6.400000E-9	-3.939774E-4
6.450000E-9	-4.693469E-4
6.500000E-9	-5.549942E-4
6.550000E-9	-6.577709E-4
6.600000E-9	-7.742512E-4
6.650000E-9	-8.701761E-4
6.700000E-9	-9.421198E-4
6.750000E-9	-1.000360E-3
6.800000E-9	-1.038045E-3
6.850000E-9	-1.031193E-3
6.900000E-9	-9.866563E-4
6.950000E-9	-9.147127E-4
7.000000E-9	-8.222136E-4
7.050000E-9	-7.194369E-4
7.100000E-9	-6.235120E-4
7.150000E-9	-5.378647E-4
7.200000E-9	-4.624952E-4
7.250000E-9	-4.076809E-4
7.300000E-9	-3.974033E-4
7.350000E-9	-4.076809E-4
7.400000E-9	-4.248104E-4
7.450000E-9	-4.590693E-4
7.500000E-9	-4.967541E-4
7.550000E-9	-5.310130E-4
7.600000E-9	-5.549942E-4
7.650000E-9	-5.686978E-4
7.700000E-9	-5.652719E-4
7.750000E-9	-5.447165E-4
7.800000E-9	-5.070317E-4
7.850000E-9	-4.522175E-4
7.900000E-9	-3.939774E-4
7.950000E-9	-3.528667E-4
8.000000E-9	-3.357372E-4
8.050000E-9	-3.083301E-4
8.100000E-9	-2.672194E-4
8.150000E-9	-2.398123E-4
8.200000E-9	-2.261087E-4
8.250000E-9	-2.124052E-4
8.300000E-9	-2.158311E-4
8.350000E-9	-2.295346E-4
8.400000E-9	-2.500900E-4
8.450000E-9	-2.912007E-4
8.500000E-9	-3.425890E-4
8.550000E-9	-3.836997E-4
8.600000E-9	-4.350880E-4
8.650000E-9	-5.138835E-4
8.700000E-9	-5.892531E-4
8.750000E-9	-6.646227E-4
8.800000E-9	-7.502699E-4
8.850000E-9	-8.256395E-4
8.900000E-9	-8.701761E-4
8.950000E-9	-9.215644E-4
9.000000E-9	-9.661010E-4
9.050000E-9	-9.592492E-4
9.100000E-9	-9.181385E-4
9.150000E-9	-8.873055E-4
9.200000E-9	-8.530466E-4
9.250000E-9	-7.913806E-4
9.300000E-9	-7.057334E-4
9.350000E-9	-6.269379E-4
9.400000E-9	-5.652719E-4
9.450000E-9	-5.173094E-4
9.500000E-9	-4.796246E-4
9.550000E-9	-4.522175E-4
9.600000E-9	-4.282363E-4
9.650000E-9	-4.179586E-4
9.700000E-9	-4.522175E-4
9.750000E-9	-4.522175E-4
9.800000E-9	-4.008291E-4
9.850000E-9	-5.001800E-4
9.900000E-9	-7.331405E-4
9.950000E-9	-8.941573E-4
