Study Name	CASS
Sample Name	K23-CF8M-330C-10khr
Run Name	spot08
Operator	Saleem
Date	5/3/2019
Time	22:27
Sign	FIX
Grating Spacing	6.40 um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	22:29:07
	
Time	Amplitude
0.000000E+0	-3.117560E-4
5.000000E-11	-2.912007E-4
1.000000E-10	-2.569418E-4
1.500000E-10	-2.226829E-4
2.000000E-10	-1.952757E-4
2.500000E-10	-1.781463E-4
3.000000E-10	-1.507392E-4
3.500000E-10	-1.096285E-4
4.000000E-10	-8.564725E-5
4.500000E-10	-7.879547E-5
5.000000E-10	-6.166602E-5
5.500000E-10	-4.796246E-5
6.000000E-10	-3.768479E-5
6.500000E-10	-3.768479E-5
7.000000E-10	-6.166602E-5
7.500000E-10	-7.536958E-5
8.000000E-10	-8.222136E-5
8.500000E-10	-1.199062E-4
9.000000E-10	-1.610168E-4
9.500000E-10	-1.815722E-4
1.000000E-9	-2.055534E-4
1.050000E-9	-2.261087E-4
1.100000E-9	-2.295346E-4
1.150000E-9	-2.192570E-4
1.200000E-9	-1.952757E-4
1.250000E-9	-1.404615E-4
1.300000E-9	-7.879547E-5
1.350000E-9	-3.425890E-5
1.400000E-9	6.851780E-6
1.450000E-9	3.083301E-5
1.500000E-9	2.055534E-5
1.550000E-9	-3.425890E-6
1.600000E-9	-3.768479E-5
1.650000E-9	-7.194369E-5
1.700000E-9	-1.027767E-4
1.750000E-9	-1.541651E-4
1.800000E-9	-2.021275E-4
1.850000E-9	-2.261087E-4
1.900000E-9	-2.295346E-4
1.950000E-9	-2.021275E-4
2.000000E-9	-1.541651E-4
2.050000E-9	-1.096285E-4
2.100000E-9	-5.481424E-5
2.150000E-9	1.027767E-5
2.200000E-9	3.425890E-5
2.250000E-9	2.740712E-5
2.300000E-9	1.370356E-5
2.350000E-9	-3.425890E-6
2.400000E-9	-3.768479E-5
2.450000E-9	-8.907314E-5
2.500000E-9	-1.370356E-4
2.550000E-9	-1.815722E-4
2.600000E-9	-2.158311E-4
2.650000E-9	-2.261087E-4
2.700000E-9	-2.089793E-4
2.750000E-9	-2.124052E-4
2.800000E-9	-2.226829E-4
2.850000E-9	-1.884240E-4
2.900000E-9	-1.438874E-4
2.950000E-9	-1.575909E-4
3.000000E-9	-1.712945E-4
3.050000E-9	-1.781463E-4
3.100000E-9	-2.089793E-4
3.150000E-9	-2.329605E-4
3.200000E-9	-2.329605E-4
3.250000E-9	-2.466641E-4
3.300000E-9	-2.877748E-4
3.350000E-9	-2.980524E-4
3.400000E-9	-2.706453E-4
3.450000E-9	-2.261087E-4
3.500000E-9	-1.987016E-4
3.550000E-9	-1.952757E-4
3.600000E-9	-2.158311E-4
3.650000E-9	-2.363864E-4
3.700000E-9	-2.672194E-4
3.750000E-9	-3.151819E-4
3.800000E-9	-3.974033E-4
3.850000E-9	-4.796246E-4
3.900000E-9	-5.275871E-4
3.950000E-9	-5.755495E-4
4.000000E-9	-6.166602E-4
4.050000E-9	-6.200861E-4
4.100000E-9	-5.961049E-4
4.150000E-9	-5.686978E-4
4.200000E-9	-5.310130E-4
4.250000E-9	-4.624952E-4
4.300000E-9	-4.042550E-4
4.350000E-9	-3.768479E-4
4.400000E-9	-3.836997E-4
4.450000E-9	-4.179586E-4
4.500000E-9	-4.624952E-4
4.550000E-9	-5.138835E-4
4.600000E-9	-5.858272E-4
4.650000E-9	-6.680486E-4
4.700000E-9	-7.091593E-4
4.750000E-9	-7.194369E-4
4.800000E-9	-7.297146E-4
4.850000E-9	-7.057334E-4
4.900000E-9	-6.269379E-4
4.950000E-9	-5.412906E-4
5.000000E-9	-4.693469E-4
5.050000E-9	-3.768479E-4
5.100000E-9	-2.774971E-4
5.150000E-9	-2.089793E-4
5.200000E-9	-1.541651E-4
5.250000E-9	-9.592492E-5
5.300000E-9	-8.907314E-5
5.350000E-9	-1.199062E-4
5.400000E-9	-1.473133E-4
5.450000E-9	-1.849981E-4
5.500000E-9	-2.124052E-4
5.550000E-9	-2.261087E-4
5.600000E-9	-2.466641E-4
5.650000E-9	-2.603676E-4
5.700000E-9	-2.363864E-4
5.750000E-9	-2.124052E-4
5.800000E-9	-1.884240E-4
5.850000E-9	-1.301838E-4
5.900000E-9	-3.083301E-5
5.950000E-9	7.194369E-5
6.000000E-9	1.404615E-4
6.050000E-9	1.952757E-4
6.100000E-9	2.535159E-4
6.150000E-9	3.014783E-4
6.200000E-9	3.220337E-4
6.250000E-9	2.843489E-4
6.300000E-9	2.089793E-4
6.350000E-9	1.267579E-4
6.400000E-9	5.824013E-5
6.450000E-9	-4.111068E-5
6.500000E-9	-1.712945E-4
6.550000E-9	-2.877748E-4
6.600000E-9	-3.699961E-4
6.650000E-9	-4.111068E-4
6.700000E-9	-4.042550E-4
6.750000E-9	-3.425890E-4
6.800000E-9	-2.603676E-4
6.850000E-9	-1.575909E-4
6.900000E-9	-2.398123E-5
6.950000E-9	1.301838E-4
7.000000E-9	2.774971E-4
7.050000E-9	3.802738E-4
7.100000E-9	4.590693E-4
7.150000E-9	5.138835E-4
7.200000E-9	5.036058E-4
7.250000E-9	4.350880E-4
7.300000E-9	3.425890E-4
7.350000E-9	2.398123E-4
7.400000E-9	1.096285E-4
7.450000E-9	-4.453657E-5
7.500000E-9	-1.849981E-4
7.550000E-9	-2.980524E-4
7.600000E-9	-3.768479E-4
7.650000E-9	-4.248104E-4
7.700000E-9	-4.213845E-4
7.750000E-9	-3.768479E-4
7.800000E-9	-3.220337E-4
7.850000E-9	-2.740712E-4
7.900000E-9	-2.124052E-4
7.950000E-9	-1.610168E-4
8.000000E-9	-1.404615E-4
8.050000E-9	-1.473133E-4
8.100000E-9	-1.815722E-4
8.150000E-9	-2.089793E-4
8.200000E-9	-2.295346E-4
8.250000E-9	-2.774971E-4
8.300000E-9	-3.460149E-4
8.350000E-9	-3.905515E-4
8.400000E-9	-4.179586E-4
8.450000E-9	-4.350880E-4
8.500000E-9	-4.282363E-4
8.550000E-9	-4.111068E-4
8.600000E-9	-3.905515E-4
8.650000E-9	-3.631444E-4
8.700000E-9	-3.254596E-4
8.750000E-9	-2.912007E-4
8.800000E-9	-2.603676E-4
8.850000E-9	-2.261087E-4
8.900000E-9	-1.987016E-4
8.950000E-9	-1.952757E-4
9.000000E-9	-1.918498E-4
9.050000E-9	-1.610168E-4
9.100000E-9	-1.438874E-4
9.150000E-9	-1.404615E-4
9.200000E-9	-9.592492E-5
9.250000E-9	-5.481424E-5
9.300000E-9	-2.398123E-5
9.350000E-9	4.111068E-5
9.400000E-9	1.199062E-4
9.450000E-9	1.712945E-4
9.500000E-9	2.432382E-4
9.550000E-9	3.631444E-4
9.600000E-9	4.522175E-4
9.650000E-9	5.173094E-4
9.700000E-9	6.474932E-4
9.750000E-9	7.673994E-4
9.800000E-9	8.701761E-4
9.850000E-9	1.178506E-3
9.900000E-9	1.685538E-3
9.950000E-9	2.219977E-3
1.000000E-8	3.021635E-3
1.005000E-8	4.337177E-3
1.010000E-8	6.053548E-3
1.015000E-8	8.191303E-3
1.020000E-8	1.104164E-2
1.025000E-8	1.469022E-2
1.030000E-8	1.902054E-2
1.035000E-8	2.413540E-2
1.040000E-8	3.004848E-2
1.045000E-8	3.646175E-2
1.050000E-8	4.333408E-2
1.055000E-8	5.064493E-2
1.060000E-8	5.800032E-2
1.065000E-8	6.523237E-2
1.070000E-8	7.235137E-2
1.075000E-8	7.902158E-2
1.080000E-8	8.506143E-2
1.085000E-8	9.069701E-2
1.090000E-8	9.585298E-2
1.095000E-8	1.002929E-1
1.100000E-8	1.043046E-1
1.105000E-8	1.081451E-1
1.110000E-8	1.116498E-1
1.115000E-8	1.149112E-1
1.120000E-8	1.182069E-1
1.125000E-8	1.214204E-1
1.130000E-8	1.244523E-1
1.135000E-8	1.274739E-1
1.140000E-8	1.304408E-1
1.145000E-8	1.330684E-1
1.150000E-8	1.353055E-1
1.155000E-8	1.372412E-1
1.160000E-8	1.386835E-1
1.165000E-8	1.394543E-1
1.170000E-8	1.396564E-1
1.175000E-8	1.393310E-1
1.180000E-8	1.383614E-1
1.185000E-8	1.367581E-1
1.190000E-8	1.346683E-1
1.195000E-8	1.321263E-1
1.200000E-8	1.291526E-1
1.205000E-8	1.259563E-1
1.210000E-8	1.226195E-1
1.215000E-8	1.191011E-1
1.220000E-8	1.155381E-1
1.225000E-8	1.121260E-1
1.230000E-8	1.088885E-1
1.235000E-8	1.058634E-1
1.240000E-8	1.031467E-1
1.245000E-8	1.007726E-1
1.250000E-8	9.873758E-2
1.255000E-8	9.712398E-2
1.260000E-8	9.596261E-2
1.265000E-8	9.522262E-2
1.270000E-8	9.486632E-2
1.275000E-8	9.489030E-2
1.280000E-8	9.530826E-2
