Study Name	Steel-Set-1st-Attempt
Sample Name	K23CF8MUA10kCtr
Run Name	spot09
Operator	Saleem Aldajani
Date	3/25/2019
Time	17:49
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:51:08
	
Time	Amplitude
0.000000E+0	-3.665713E-4
5.000000E-11	-4.025433E-4
1.000000E-10	-4.299505E-4
1.500000E-10	-4.350893E-4
2.000000E-10	-4.265246E-4
2.500000E-10	-4.162469E-4
3.000000E-10	-3.939785E-4
3.500000E-10	-3.494418E-4
4.000000E-10	-2.946274E-4
4.500000E-10	-2.398130E-4
5.000000E-10	-1.815727E-4
5.500000E-10	-1.216195E-4
6.000000E-10	-7.365685E-5
6.500000E-10	-4.796260E-5
7.000000E-10	-3.597195E-5
7.500000E-10	-3.939785E-5
8.000000E-10	-7.194390E-5
8.500000E-10	-1.181936E-4
9.000000E-10	-1.695821E-4
9.500000E-10	-2.175447E-4
1.000000E-9	-2.552296E-4
1.050000E-9	-2.809238E-4
1.100000E-9	-2.894886E-4
1.150000E-9	-2.740720E-4
1.200000E-9	-2.312483E-4
1.250000E-9	-1.832857E-4
1.300000E-9	-1.336101E-4
1.350000E-9	-7.536980E-5
1.400000E-9	-1.884245E-5
1.450000E-9	1.712950E-5
1.500000E-9	2.740720E-5
1.550000E-9	1.370360E-5
1.600000E-9	-2.055540E-5
1.650000E-9	-7.879570E-5
1.700000E-9	-1.490267E-4
1.750000E-9	-2.106929E-4
1.800000E-9	-2.586555E-4
1.850000E-9	-2.929145E-4
1.900000E-9	-2.963404E-4
1.950000E-9	-2.706461E-4
2.000000E-9	-2.363871E-4
2.050000E-9	-1.884245E-4
2.100000E-9	-1.199065E-4
2.150000E-9	-5.481440E-5
2.200000E-9	-1.199065E-5
2.250000E-9	1.199065E-5
2.300000E-9	1.541655E-5
2.350000E-9	3.425900E-6
2.400000E-9	-2.226835E-5
2.450000E-9	-7.536980E-5
2.500000E-9	-1.438878E-4
2.550000E-9	-1.987022E-4
2.600000E-9	-2.415260E-4
2.650000E-9	-2.774979E-4
2.700000E-9	-2.980533E-4
2.750000E-9	-2.963404E-4
2.800000E-9	-2.757850E-4
2.850000E-9	-2.466648E-4
2.900000E-9	-2.106929E-4
2.950000E-9	-1.661562E-4
3.000000E-9	-1.233324E-4
3.050000E-9	-9.249930E-5
3.100000E-9	-8.222160E-5
3.150000E-9	-8.736045E-5
3.200000E-9	-1.096288E-4
3.250000E-9	-1.490267E-4
3.300000E-9	-2.021281E-4
3.350000E-9	-2.655073E-4
3.400000E-9	-3.288864E-4
3.450000E-9	-3.888397E-4
3.500000E-9	-4.350893E-4
3.550000E-9	-4.556447E-4
3.600000E-9	-4.522188E-4
3.650000E-9	-4.368023E-4
3.700000E-9	-4.042562E-4
3.750000E-9	-3.494418E-4
3.800000E-9	-2.912015E-4
3.850000E-9	-2.466648E-4
3.900000E-9	-2.106929E-4
3.950000E-9	-1.798598E-4
4.000000E-9	-1.815727E-4
4.050000E-9	-2.209706E-4
4.100000E-9	-2.672202E-4
4.150000E-9	-3.168958E-4
4.200000E-9	-3.802749E-4
4.250000E-9	-4.436541E-4
4.300000E-9	-4.967555E-4
4.350000E-9	-5.378663E-4
4.400000E-9	-5.532829E-4
4.450000E-9	-5.447181E-4
4.500000E-9	-5.310145E-4
4.550000E-9	-5.070332E-4
4.600000E-9	-4.624965E-4
4.650000E-9	-4.128210E-4
4.700000E-9	-3.717102E-4
4.750000E-9	-3.305994E-4
4.800000E-9	-2.894886E-4
4.850000E-9	-2.603684E-4
4.900000E-9	-2.432389E-4
4.950000E-9	-2.295353E-4
5.000000E-9	-2.175447E-4
5.050000E-9	-2.038411E-4
5.100000E-9	-1.969893E-4
5.150000E-9	-1.952763E-4
5.200000E-9	-1.935634E-4
5.250000E-9	-1.867116E-4
5.300000E-9	-1.781468E-4
5.350000E-9	-1.712950E-4
5.400000E-9	-1.610173E-4
5.450000E-9	-1.456008E-4
5.500000E-9	-1.404619E-4
5.550000E-9	-1.456008E-4
5.600000E-9	-1.490267E-4
5.650000E-9	-1.610173E-4
5.700000E-9	-1.798598E-4
5.750000E-9	-1.952763E-4
5.800000E-9	-2.055540E-4
5.850000E-9	-2.038411E-4
5.900000E-9	-1.849986E-4
5.950000E-9	-1.575914E-4
6.000000E-9	-1.181936E-4
6.050000E-9	-6.851800E-5
6.100000E-9	-2.226835E-5
6.150000E-9	2.226835E-5
6.200000E-9	5.995325E-5
6.250000E-9	7.708275E-5
6.300000E-9	8.050865E-5
6.350000E-9	7.365685E-5
6.400000E-9	3.768490E-5
6.450000E-9	-2.912015E-5
6.500000E-9	-1.079159E-4
6.550000E-9	-1.867116E-4
6.600000E-9	-2.637943E-4
6.650000E-9	-3.340253E-4
6.700000E-9	-3.956915E-4
6.750000E-9	-4.316634E-4
6.800000E-9	-4.436541E-4
6.850000E-9	-4.385152E-4
6.900000E-9	-4.093951E-4
6.950000E-9	-3.528677E-4
7.000000E-9	-2.877756E-4
7.050000E-9	-2.261094E-4
7.100000E-9	-1.730080E-4
7.150000E-9	-1.284713E-4
7.200000E-9	-9.078635E-5
