Study Name	Steel-Set-1st-Attempt
Sample Name	S43CF8290C10k
Run Name	spot05
Operator	Saleem Aldajani
Date	3/25/2019
Time	13:38
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	13:40:35
	
Time	Amplitude
0.000000E+0	-1.712950E-6
5.000000E-11	-9.249930E-5
1.000000E-10	-1.798598E-4
1.500000E-10	-2.672202E-4
2.000000E-10	-3.580066E-4
2.500000E-10	-4.299505E-4
3.000000E-10	-4.539318E-4
3.500000E-10	-4.470800E-4
4.000000E-10	-4.213857E-4
4.500000E-10	-3.785620E-4
5.000000E-10	-3.305994E-4
5.500000E-10	-2.877756E-4
6.000000E-10	-2.381001E-4
6.500000E-10	-1.952763E-4
7.000000E-10	-1.781468E-4
7.500000E-10	-1.849986E-4
8.000000E-10	-2.038411E-4
8.500000E-10	-2.329612E-4
9.000000E-10	-2.569425E-4
9.500000E-10	-2.809238E-4
1.000000E-9	-3.031922E-4
1.050000E-9	-3.049051E-4
1.100000E-9	-2.963404E-4
1.150000E-9	-2.912015E-4
1.200000E-9	-2.740720E-4
1.250000E-9	-2.466648E-4
1.300000E-9	-2.278224E-4
1.350000E-9	-2.106929E-4
1.400000E-9	-1.969893E-4
1.450000E-9	-1.849986E-4
1.500000E-9	-1.815727E-4
1.550000E-9	-1.969893E-4
1.600000E-9	-2.243965E-4
1.650000E-9	-2.261094E-4
1.700000E-9	-2.141188E-4
1.750000E-9	-2.106929E-4
1.800000E-9	-1.987022E-4
1.850000E-9	-1.952763E-4
1.900000E-9	-2.192576E-4
1.950000E-9	-2.466648E-4
2.000000E-9	-2.603684E-4
2.050000E-9	-2.774979E-4
2.100000E-9	-3.031922E-4
2.150000E-9	-3.186087E-4
2.200000E-9	-2.980533E-4
2.250000E-9	-2.483778E-4
2.300000E-9	-1.969893E-4
2.350000E-9	-1.318972E-4
2.400000E-9	-3.425900E-5
2.450000E-9	7.536980E-5
2.500000E-9	1.730080E-4
2.550000E-9	2.603684E-4
2.600000E-9	3.083310E-4
2.650000E-9	2.980533E-4
2.700000E-9	2.500907E-4
2.750000E-9	1.832857E-4
2.800000E-9	8.907340E-5
2.850000E-9	-3.254605E-5
2.900000E-9	-1.695821E-4
2.950000E-9	-3.031922E-4
3.000000E-9	-4.111080E-4
3.050000E-9	-4.899037E-4
3.100000E-9	-5.310145E-4
3.150000E-9	-5.293016E-4
3.200000E-9	-4.744872E-4
3.250000E-9	-3.905526E-4
3.300000E-9	-3.031922E-4
3.350000E-9	-2.072670E-4
3.400000E-9	-1.062029E-4
3.450000E-9	-1.199065E-5
3.500000E-9	6.337915E-5
3.550000E-9	1.216195E-4
3.600000E-9	1.593044E-4
3.650000E-9	1.849986E-4
3.700000E-9	2.124058E-4
3.750000E-9	2.226835E-4
3.800000E-9	2.141188E-4
3.850000E-9	2.089799E-4
3.900000E-9	1.901375E-4
3.950000E-9	1.541655E-4
4.000000E-9	1.164806E-4
4.050000E-9	7.023095E-5
4.100000E-9	1.884245E-5
4.150000E-9	-1.370360E-5
4.200000E-9	-5.824030E-5
4.250000E-9	-1.336101E-4
4.300000E-9	-2.055540E-4
4.350000E-9	-2.586555E-4
4.400000E-9	-3.151828E-4
4.450000E-9	-3.734231E-4
4.500000E-9	-4.230987E-4
4.550000E-9	-4.676354E-4
4.600000E-9	-5.053203E-4
4.650000E-9	-5.412922E-4
4.700000E-9	-5.772642E-4
4.750000E-9	-5.978196E-4
4.800000E-9	-5.892548E-4
4.850000E-9	-5.498570E-4
4.900000E-9	-5.018944E-4
4.950000E-9	-4.316634E-4
5.000000E-9	-3.357382E-4
5.050000E-9	-2.535166E-4
5.100000E-9	-1.901375E-4
5.150000E-9	-1.250454E-4
