Study Name	Steel-Set-1st-Attempt
Sample Name	K25CF8M40030k
Run Name	spot05
Operator	Saleem
Date	3/25/2019
Time	21:33
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	21:35:28
	
Time	Amplitude
0.000000E+0	3.751361E-4
5.000000E-11	3.100440E-4
1.000000E-10	2.295353E-4
1.500000E-10	1.387490E-4
2.000000E-10	6.337915E-5
2.500000E-10	1.199065E-5
3.000000E-10	-3.425900E-5
3.500000E-10	-7.023095E-5
4.000000E-10	-6.166620E-5
4.500000E-10	-2.226835E-5
5.000000E-10	1.541655E-5
5.500000E-10	6.509210E-5
6.000000E-10	1.233324E-4
6.500000E-10	1.798598E-4
7.000000E-10	2.346742E-4
7.500000E-10	2.620814E-4
8.000000E-10	2.774979E-4
8.500000E-10	3.168958E-4
9.000000E-10	3.460159E-4
9.500000E-10	3.323123E-4
1.000000E-9	3.168958E-4
1.050000E-9	3.271735E-4
1.100000E-9	3.408771E-4
1.150000E-9	3.408771E-4
1.200000E-9	3.271735E-4
1.250000E-9	3.066181E-4
1.300000E-9	3.031922E-4
1.350000E-9	3.203217E-4
1.400000E-9	3.254605E-4
1.450000E-9	3.151828E-4
1.500000E-9	3.031922E-4
1.550000E-9	2.894886E-4
1.600000E-9	2.637943E-4
1.650000E-9	2.158317E-4
1.700000E-9	1.644432E-4
1.750000E-9	1.250454E-4
1.800000E-9	8.222160E-5
1.850000E-9	3.254605E-5
1.900000E-9	-1.712950E-5
1.950000E-9	-6.509210E-5
2.000000E-9	-1.199065E-4
2.050000E-9	-1.712950E-4
2.100000E-9	-2.158317E-4
2.150000E-9	-2.603684E-4
2.200000E-9	-2.894886E-4
2.250000E-9	-3.049051E-4
2.300000E-9	-3.151828E-4
2.350000E-9	-2.980533E-4
2.400000E-9	-2.483778E-4
2.450000E-9	-1.815727E-4
2.500000E-9	-1.010641E-4
2.550000E-9	-5.138850E-6
2.600000E-9	8.736045E-5
2.650000E-9	1.764339E-4
2.700000E-9	2.620814E-4
2.750000E-9	3.151828E-4
2.800000E-9	3.305994E-4
2.850000E-9	3.168958E-4
2.900000E-9	2.637943E-4
2.950000E-9	1.969893E-4
3.000000E-9	1.524526E-4
3.050000E-9	1.181936E-4
3.100000E-9	8.736045E-5
3.150000E-9	8.564750E-5
3.200000E-9	1.267583E-4
3.250000E-9	1.918504E-4
3.300000E-9	2.757850E-4
3.350000E-9	3.699972E-4
3.400000E-9	4.556447E-4
3.450000E-9	5.173109E-4
