Study Name	Steel-Set-1st-Attempt
Sample Name	K23CF8MUA10kCtr
Run Name	spot06
Operator	Saleem Aldajani
Date	3/25/2019
Time	17:41
Sign	POS
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:43:00
	
Time	Amplitude
0.000000E+0	1.284713E-4
5.000000E-11	2.603684E-4
1.000000E-10	3.717102E-4
1.500000E-10	4.556447E-4
2.000000E-10	4.984685E-4
2.500000E-10	4.967555E-4
3.000000E-10	4.573577E-4
3.500000E-10	3.939785E-4
4.000000E-10	3.220346E-4
4.500000E-10	2.466648E-4
5.000000E-10	1.730080E-4
5.500000E-10	1.147677E-4
6.000000E-10	8.736045E-5
6.500000E-10	8.564750E-5
7.000000E-10	1.027770E-4
7.500000E-10	1.318972E-4
8.000000E-10	1.712950E-4
8.500000E-10	2.038411E-4
9.000000E-10	2.243965E-4
9.500000E-10	2.363871E-4
1.000000E-9	2.278224E-4
1.050000E-9	1.987022E-4
1.100000E-9	1.815727E-4
1.150000E-9	1.747209E-4
1.200000E-9	1.593044E-4
1.250000E-9	1.524526E-4
1.300000E-9	1.695821E-4
1.350000E-9	1.832857E-4
1.400000E-9	2.038411E-4
1.450000E-9	2.415260E-4
1.500000E-9	2.774979E-4
1.550000E-9	3.049051E-4
1.600000E-9	3.288864E-4
1.650000E-9	3.305994E-4
1.700000E-9	3.031922E-4
1.750000E-9	2.655073E-4
1.800000E-9	2.226835E-4
1.850000E-9	1.832857E-4
1.900000E-9	1.370360E-4
1.950000E-9	8.564750E-5
2.000000E-9	5.310145E-5
2.050000E-9	4.796260E-5
2.100000E-9	5.652735E-5
2.150000E-9	9.078635E-5
2.200000E-9	1.524526E-4
2.250000E-9	2.192576E-4
2.300000E-9	2.792109E-4
2.350000E-9	3.374512E-4
2.400000E-9	3.888397E-4
2.450000E-9	4.230987E-4
2.500000E-9	4.419411E-4
2.550000E-9	4.402282E-4
2.600000E-9	4.230987E-4
