Study Name	Steel-Set-1st-Attempt
Sample Name	S52CF829030k
Run Name	spot08
Operator	Saleem Aldajani
Date	3/25/2019
Time	20:20
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	20:22:30
	
Time	Amplitude
0.000000E+0	2.809238E-4
5.000000E-11	3.031922E-4
1.000000E-10	3.203217E-4
1.500000E-10	3.460159E-4
2.000000E-10	3.837008E-4
2.500000E-10	4.059692E-4
3.000000E-10	4.008303E-4
3.500000E-10	3.888397E-4
4.000000E-10	3.699972E-4
4.500000E-10	3.374512E-4
5.000000E-10	3.031922E-4
5.500000E-10	2.689332E-4
6.000000E-10	2.363871E-4
6.500000E-10	2.175447E-4
7.000000E-10	2.021281E-4
7.500000E-10	1.832857E-4
8.000000E-10	1.849986E-4
8.500000E-10	2.038411E-4
9.000000E-10	2.226835E-4
9.500000E-10	2.466648E-4
1.000000E-9	2.706461E-4
1.050000E-9	2.672202E-4
1.100000E-9	2.381001E-4
1.150000E-9	2.055540E-4
1.200000E-9	1.730080E-4
1.250000E-9	1.233324E-4
1.300000E-9	8.222160E-5
1.350000E-9	6.851800E-5
1.400000E-9	7.708275E-5
1.450000E-9	9.592520E-5
1.500000E-9	1.456008E-4
1.550000E-9	2.329612E-4
1.600000E-9	3.340253E-4
1.650000E-9	4.196728E-4
1.700000E-9	4.933296E-4
1.750000E-9	5.481440E-4
1.800000E-9	5.738383E-4
1.850000E-9	5.686994E-4
1.900000E-9	5.412922E-4
1.950000E-9	4.967555E-4
2.000000E-9	4.385152E-4
2.050000E-9	3.819879E-4
2.100000E-9	3.443030E-4
2.150000E-9	3.305994E-4
2.200000E-9	3.562936E-4
2.250000E-9	4.059692E-4
2.300000E-9	4.659224E-4
2.350000E-9	5.447181E-4
2.400000E-9	6.406433E-4
2.450000E-9	7.194390E-4
2.500000E-9	7.742534E-4
2.550000E-9	8.102254E-4
2.600000E-9	8.205031E-4
2.650000E-9	7.948088E-4
2.700000E-9	7.399944E-4
2.750000E-9	6.577728E-4
2.800000E-9	5.618476E-4
2.850000E-9	4.710613E-4
2.900000E-9	3.768490E-4
2.950000E-9	2.655073E-4
3.000000E-9	1.815727E-4
3.050000E-9	1.438878E-4
