Study Name	Steel-Set-1st-Attempt
Sample Name	S43CF8UA10kCt
Run Name	spot00
Operator	Saleem Aldajani
Date	3/25/2019
Time	14:05
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	14:06:54
	
Time	Amplitude
0.000000E+0	1.370360E-4
5.000000E-11	8.907340E-5
1.000000E-10	2.912015E-5
1.500000E-10	-4.453670E-5
2.000000E-10	-1.301842E-4
2.500000E-10	-1.832857E-4
3.000000E-10	-2.209706E-4
3.500000E-10	-2.723591E-4
4.000000E-10	-3.117569E-4
4.500000E-10	-3.186087E-4
5.000000E-10	-3.083310E-4
5.500000E-10	-2.929145E-4
6.000000E-10	-2.740720E-4
6.500000E-10	-2.483778E-4
7.000000E-10	-2.175447E-4
7.500000E-10	-1.867116E-4
8.000000E-10	-1.678691E-4
8.500000E-10	-1.524526E-4
9.000000E-10	-1.421749E-4
9.500000E-10	-1.593044E-4
1.000000E-9	-1.832857E-4
1.050000E-9	-2.004152E-4
1.100000E-9	-2.209706E-4
1.150000E-9	-2.449519E-4
1.200000E-9	-2.620814E-4
1.250000E-9	-2.774979E-4
1.300000E-9	-2.826368E-4
1.350000E-9	-2.740720E-4
1.400000E-9	-2.586555E-4
1.450000E-9	-2.158317E-4
1.500000E-9	-1.370360E-4
1.550000E-9	-3.768490E-5
1.600000E-9	6.509210E-5
1.650000E-9	1.627303E-4
1.700000E-9	2.483778E-4
1.750000E-9	3.237476E-4
1.800000E-9	3.888397E-4
1.850000E-9	4.316634E-4
1.900000E-9	4.436541E-4
1.950000E-9	4.196728E-4
2.000000E-9	3.717102E-4
2.050000E-9	3.151828E-4
2.100000E-9	2.381001E-4
2.150000E-9	1.404619E-4
2.200000E-9	4.282375E-5
2.250000E-9	-6.166620E-5
2.300000E-9	-1.764339E-4
2.350000E-9	-2.757850E-4
2.400000E-9	-3.511548E-4
2.450000E-9	-4.213857E-4
2.500000E-9	-4.642095E-4
2.550000E-9	-4.779131E-4
2.600000E-9	-4.710613E-4
2.650000E-9	-4.590706E-4
2.700000E-9	-4.539318E-4
2.750000E-9	-4.522188E-4
2.800000E-9	-4.299505E-4
2.850000E-9	-4.008303E-4
2.900000E-9	-3.751361E-4
2.950000E-9	-3.562936E-4
3.000000E-9	-3.460159E-4
3.050000E-9	-3.391641E-4
3.100000E-9	-3.288864E-4
3.150000E-9	-3.117569E-4
3.200000E-9	-2.723591E-4
3.250000E-9	-2.021281E-4
3.300000E-9	-1.181936E-4
3.350000E-9	-3.597195E-5
3.400000E-9	6.166620E-5
3.450000E-9	1.764339E-4
3.500000E-9	2.792109E-4
3.550000E-9	3.477289E-4
3.600000E-9	3.905526E-4
3.650000E-9	4.128210E-4
3.700000E-9	3.888397E-4
3.750000E-9	3.186087E-4
3.800000E-9	2.363871E-4
3.850000E-9	1.301842E-4
3.900000E-9	1.712950E-6
3.950000E-9	-1.147677E-4
4.000000E-9	-2.261094E-4
4.050000E-9	-3.168958E-4
4.100000E-9	-3.562936E-4
4.150000E-9	-3.597195E-4
4.200000E-9	-3.323123E-4
4.250000E-9	-2.518037E-4
4.300000E-9	-1.438878E-4
4.350000E-9	-4.282375E-5
4.400000E-9	7.194390E-5
4.450000E-9	1.952763E-4
4.500000E-9	2.946274E-4
4.550000E-9	3.562936E-4
4.600000E-9	3.837008E-4
4.650000E-9	3.494418E-4
4.700000E-9	2.535166E-4
4.750000E-9	1.164806E-4
4.800000E-9	-3.768490E-5
4.850000E-9	-2.004152E-4
4.900000E-9	-3.511548E-4
4.950000E-9	-4.676354E-4
5.000000E-9	-5.532829E-4
5.050000E-9	-6.012455E-4
5.100000E-9	-5.909678E-4
5.150000E-9	-5.498570E-4
5.200000E-9	-4.864778E-4
5.250000E-9	-3.871267E-4
5.300000E-9	-2.637943E-4
5.350000E-9	-1.541655E-4
5.400000E-9	-6.851800E-5
5.450000E-9	6.851800E-6
5.500000E-9	4.967555E-5
5.550000E-9	6.166620E-5
5.600000E-9	6.337915E-5
5.650000E-9	5.481440E-5
5.700000E-9	2.912015E-5
5.750000E-9	6.851800E-6
5.800000E-9	0.000000E+0
5.850000E-9	-1.027770E-5
5.900000E-9	-2.912015E-5
5.950000E-9	-4.282375E-5
6.000000E-9	-6.337915E-5
6.050000E-9	-8.736045E-5
6.100000E-9	-1.062029E-4
6.150000E-9	-1.301842E-4
6.200000E-9	-1.644432E-4
6.250000E-9	-1.764339E-4
6.300000E-9	-1.541655E-4
6.350000E-9	-1.336101E-4
6.400000E-9	-1.096288E-4
6.450000E-9	-4.624965E-5
6.500000E-9	4.796260E-5
6.550000E-9	1.610173E-4
6.600000E-9	2.894886E-4
6.650000E-9	4.145339E-4
6.700000E-9	5.053203E-4
6.750000E-9	5.721253E-4
6.800000E-9	6.200879E-4
6.850000E-9	6.235138E-4
6.900000E-9	5.669865E-4
6.950000E-9	4.933296E-4
7.000000E-9	4.368023E-4
7.050000E-9	3.734231E-4
7.100000E-9	2.843497E-4
7.150000E-9	2.124058E-4
7.200000E-9	1.661562E-4
7.250000E-9	1.267583E-4
7.300000E-9	9.592520E-5
7.350000E-9	7.879570E-5
7.400000E-9	6.166620E-5
7.450000E-9	6.337915E-5
7.500000E-9	6.851800E-5
7.550000E-9	4.282375E-5
7.600000E-9	2.226835E-5
7.650000E-9	3.768490E-5
7.700000E-9	5.824030E-5
7.750000E-9	9.249930E-5
7.800000E-9	1.490267E-4
7.850000E-9	2.038411E-4
7.900000E-9	2.586555E-4
7.950000E-9	3.254605E-4
8.000000E-9	3.854138E-4
8.050000E-9	4.196728E-4
8.100000E-9	4.385152E-4
8.150000E-9	4.368023E-4
8.200000E-9	4.076821E-4
8.250000E-9	3.648584E-4
8.300000E-9	3.186087E-4
8.350000E-9	2.723591E-4
8.400000E-9	2.381001E-4
8.450000E-9	2.089799E-4
8.500000E-9	1.849986E-4
8.550000E-9	1.815727E-4
8.600000E-9	1.952763E-4
8.650000E-9	2.072670E-4
8.700000E-9	2.192576E-4
8.750000E-9	2.278224E-4
8.800000E-9	2.089799E-4
8.850000E-9	1.541655E-4
8.900000E-9	9.078635E-5
8.950000E-9	2.055540E-5
9.000000E-9	-4.624965E-5
9.050000E-9	-9.592520E-5
9.100000E-9	-1.318972E-4
9.150000E-9	-1.610173E-4
9.200000E-9	-1.644432E-4
9.250000E-9	-1.267583E-4
9.300000E-9	-6.166620E-5
9.350000E-9	2.912015E-5
9.400000E-9	1.318972E-4
9.450000E-9	2.381001E-4
9.500000E-9	3.682843E-4
9.550000E-9	5.018944E-4
9.600000E-9	6.200879E-4
9.650000E-9	7.074484E-4
9.700000E-9	7.571239E-4
9.750000E-9	7.879570E-4
9.800000E-9	7.879570E-4
9.850000E-9	7.571239E-4
9.900000E-9	7.930959E-4
9.950000E-9	8.958729E-4
1.000000E-8	1.002076E-3
1.005000E-8	1.250454E-3
1.010000E-8	1.748922E-3
1.015000E-8	2.403269E-3
1.020000E-8	3.251179E-3
1.025000E-8	4.446818E-3
1.030000E-8	5.935372E-3
1.035000E-8	7.644896E-3
1.040000E-8	9.647335E-3
1.045000E-8	1.188102E-2
1.050000E-8	1.420549E-2
1.055000E-8	1.662932E-2
1.060000E-8	1.910624E-2
1.065000E-8	2.148725E-2
1.070000E-8	2.376033E-2
1.075000E-8	2.593749E-2
1.080000E-8	2.791423E-2
1.085000E-8	2.969742E-2
1.090000E-8	3.138638E-2
1.095000E-8	3.292461E-2
1.100000E-8	3.428470E-2
1.105000E-8	3.563107E-2
1.110000E-8	3.696889E-2
1.115000E-8	3.819707E-2
1.120000E-8	3.940813E-2
1.125000E-8	4.065344E-2
1.130000E-8	4.181311E-2
1.135000E-8	4.289741E-2
1.140000E-8	4.399027E-2
1.145000E-8	4.501119E-2
1.150000E-8	4.583512E-2
1.155000E-8	4.649289E-2
1.160000E-8	4.703590E-2
1.165000E-8	4.738876E-2
1.170000E-8	4.749839E-2
1.175000E-8	4.742987E-2
1.180000E-8	4.721233E-2
1.185000E-8	4.677553E-2
1.190000E-8	4.612118E-2
1.195000E-8	4.534350E-2
1.200000E-8	4.443564E-2
1.205000E-8	4.335819E-2
1.210000E-8	4.222422E-2
1.215000E-8	4.110224E-2
1.220000E-8	3.991174E-2
1.225000E-8	3.867670E-2
1.230000E-8	3.751703E-2
1.235000E-8	3.643959E-2
1.240000E-8	3.541867E-2
1.245000E-8	3.455020E-2
1.250000E-8	3.386845E-2
1.255000E-8	3.331688E-2
1.260000E-8	3.293318E-2
1.265000E-8	3.276873E-2
1.270000E-8	3.274989E-2
1.275000E-8	3.284410E-2
1.280000E-8	3.310447E-2
1.285000E-8	3.353785E-2
1.290000E-8	3.407229E-2
1.295000E-8	3.465469E-2
1.300000E-8	3.529705E-2
1.305000E-8	3.600450E-2
1.310000E-8	3.673593E-2
1.315000E-8	3.747421E-2
1.320000E-8	3.823647E-2
1.325000E-8	3.898503E-2
1.330000E-8	3.968563E-2
1.335000E-8	4.036738E-2
1.340000E-8	4.104742E-2
1.345000E-8	4.170519E-2
1.350000E-8	4.234926E-2
1.355000E-8	4.299162E-2
1.360000E-8	4.358088E-2
1.365000E-8	4.409476E-2
1.370000E-8	4.455212E-2
1.375000E-8	4.493753E-2
1.380000E-8	4.523045E-2
1.385000E-8	4.545142E-2
1.390000E-8	4.562100E-2
1.395000E-8	4.571350E-2
1.400000E-8	4.571864E-2
1.405000E-8	4.563813E-2
1.410000E-8	4.546169E-2
1.415000E-8	4.520646E-2
1.420000E-8	4.492040E-2
1.425000E-8	4.459494E-2
1.430000E-8	4.418897E-2
1.435000E-8	4.372819E-2
1.440000E-8	4.325028E-2
1.445000E-8	4.273468E-2
1.450000E-8	4.217968E-2
1.455000E-8	4.162811E-2
1.460000E-8	4.109367E-2
1.465000E-8	4.055238E-2
1.470000E-8	4.001965E-2
1.475000E-8	3.951091E-2
1.480000E-8	3.901415E-2
1.485000E-8	3.853452E-2
1.490000E-8	3.810115E-2
1.495000E-8	3.769175E-2
1.500000E-8	3.727722E-2
1.505000E-8	3.690722E-2
1.510000E-8	3.661088E-2
1.515000E-8	3.636764E-2
1.520000E-8	3.620834E-2
1.525000E-8	3.619977E-2
1.530000E-8	3.631454E-2
1.535000E-8	3.649783E-2
1.540000E-8	3.678732E-2
