Study Name	Steel-Set-1st-Attempt
Sample Name	S43CF8UA10kCt
Run Name	spot08
Operator	Saleem Aldajani
Date	3/25/2019
Time	14:30
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	14:32:49
	
Time	Amplitude
0.000000E+0	-7.845311E-4
5.000000E-11	-8.376326E-4
1.000000E-10	-8.770304E-4
1.500000E-10	-8.770304E-4
2.000000E-10	-8.530491E-4
2.500000E-10	-8.222160E-4
3.000000E-10	-7.776793E-4
3.500000E-10	-7.091613E-4
4.000000E-10	-6.200879E-4
4.500000E-10	-5.378663E-4
5.000000E-10	-4.762001E-4
5.500000E-10	-4.179598E-4
6.000000E-10	-3.631454E-4
6.500000E-10	-3.340253E-4
7.000000E-10	-3.288864E-4
7.500000E-10	-3.357382E-4
8.000000E-10	-3.648584E-4
8.500000E-10	-4.042562E-4
9.000000E-10	-4.487929E-4
9.500000E-10	-5.053203E-4
1.000000E-9	-5.652735E-4
1.050000E-9	-5.926807E-4
1.100000E-9	-6.012455E-4
1.150000E-9	-6.166620E-4
1.200000E-9	-6.115232E-4
1.250000E-9	-5.669865E-4
1.300000E-9	-5.155980E-4
1.350000E-9	-4.659224E-4
1.400000E-9	-4.059692E-4
1.450000E-9	-3.443030E-4
1.500000E-9	-2.809238E-4
1.550000E-9	-2.192576E-4
1.600000E-9	-1.781468E-4
1.650000E-9	-1.644432E-4
1.700000E-9	-1.695821E-4
1.750000E-9	-1.935634E-4
1.800000E-9	-2.518037E-4
1.850000E-9	-3.186087E-4
1.900000E-9	-3.768490E-4
1.950000E-9	-4.453670E-4
2.000000E-9	-5.275886E-4
2.050000E-9	-5.978196E-4
2.100000E-9	-6.474951E-4
2.150000E-9	-6.817541E-4
2.200000E-9	-7.125872E-4
2.250000E-9	-7.348556E-4
2.300000E-9	-7.365685E-4
2.350000E-9	-7.280038E-4
2.400000E-9	-7.074484E-4
2.450000E-9	-6.731894E-4
2.500000E-9	-6.372174E-4
2.550000E-9	-5.978196E-4
2.600000E-9	-5.481440E-4
2.650000E-9	-4.950426E-4
2.700000E-9	-4.453670E-4
2.750000E-9	-3.888397E-4
2.800000E-9	-3.288864E-4
2.850000E-9	-2.620814E-4
2.900000E-9	-1.969893E-4
2.950000E-9	-1.473137E-4
3.000000E-9	-9.592520E-5
3.050000E-9	-4.796260E-5
3.100000E-9	-3.425900E-5
3.150000E-9	-6.851800E-5
3.200000E-9	-1.267583E-4
3.250000E-9	-1.884245E-4
3.300000E-9	-2.586555E-4
3.350000E-9	-3.494418E-4
3.400000E-9	-4.659224E-4
