Study Name	Steel-Set-1st-Attempt
Sample Name	K25CF8MUA30kCtr
Run Name	spot00
Operator	Saleem
Date	3/26/2019
Time	00:16
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	00:18:52
	
Time	Amplitude
0.000000E+0	8.992988E-4
5.000000E-11	8.633268E-4
1.000000E-10	8.256419E-4
1.500000E-10	7.811052E-4
2.000000E-10	7.485592E-4
2.500000E-10	7.417074E-4
3.000000E-10	7.365685E-4
3.500000E-10	7.314297E-4
4.000000E-10	7.382815E-4
4.500000E-10	7.656887E-4
5.000000E-10	8.033736E-4
5.500000E-10	8.324937E-4
6.000000E-10	8.547621E-4
6.500000E-10	8.804563E-4
7.000000E-10	8.958729E-4
7.500000E-10	8.992988E-4
8.000000E-10	8.941599E-4
8.500000E-10	8.701786E-4
9.000000E-10	8.222160E-4
9.500000E-10	7.588369E-4
1.000000E-9	6.903189E-4
1.050000E-9	6.389304E-4
1.100000E-9	6.063843E-4
1.150000E-9	5.772642E-4
1.200000E-9	5.704124E-4
1.250000E-9	5.875419E-4
1.300000E-9	6.098102E-4
1.350000E-9	6.235138E-4
1.400000E-9	6.457822E-4
1.450000E-9	6.800412E-4
1.500000E-9	7.057354E-4
1.550000E-9	6.937448E-4
1.600000E-9	6.594858E-4
1.650000E-9	6.269397E-4
1.700000E-9	5.892548E-4
1.750000E-9	5.430052E-4
1.800000E-9	5.155980E-4
1.850000E-9	5.070332E-4
1.900000E-9	5.087462E-4
1.950000E-9	5.173109E-4
2.000000E-9	5.310145E-4
2.050000E-9	5.584217E-4
2.100000E-9	5.995325E-4
2.150000E-9	6.337915E-4
2.200000E-9	6.577728E-4
2.250000E-9	6.834671E-4
2.300000E-9	7.057354E-4
2.350000E-9	7.005966E-4
2.400000E-9	6.783282E-4
2.450000E-9	6.577728E-4
2.500000E-9	6.269397E-4
2.550000E-9	5.875419E-4
2.600000E-9	5.481440E-4
2.650000E-9	5.018944E-4
2.700000E-9	4.487929E-4
2.750000E-9	3.991174E-4
2.800000E-9	3.717102E-4
2.850000E-9	3.511548E-4
2.900000E-9	3.305994E-4
2.950000E-9	3.186087E-4
3.000000E-9	3.134699E-4
3.050000E-9	3.100440E-4
3.100000E-9	3.134699E-4
3.150000E-9	3.203217E-4
3.200000E-9	3.186087E-4
3.250000E-9	3.100440E-4
3.300000E-9	3.151828E-4
3.350000E-9	3.186087E-4
3.400000E-9	3.100440E-4
3.450000E-9	3.151828E-4
3.500000E-9	3.408771E-4
3.550000E-9	3.751361E-4
3.600000E-9	4.282375E-4
3.650000E-9	5.070332E-4
3.700000E-9	5.806901E-4
3.750000E-9	6.646246E-4
3.800000E-9	7.674016E-4
3.850000E-9	8.581880E-4
3.900000E-9	9.147153E-4
3.950000E-9	9.404096E-4
4.000000E-9	9.369837E-4
4.050000E-9	9.061506E-4
4.100000E-9	8.616139E-4
4.150000E-9	8.016606E-4
4.200000E-9	7.417074E-4
4.250000E-9	6.886059E-4
4.300000E-9	6.423563E-4
4.350000E-9	6.115232E-4
4.400000E-9	5.978196E-4
4.450000E-9	6.115232E-4
4.500000E-9	6.372174E-4
4.550000E-9	6.697635E-4
4.600000E-9	7.194390E-4
4.650000E-9	7.571239E-4
4.700000E-9	7.742534E-4
4.750000E-9	7.948088E-4
4.800000E-9	8.119383E-4
4.850000E-9	7.999477E-4
4.900000E-9	7.759664E-4
4.950000E-9	7.622628E-4
