Study Name	Steel-Set-1st-Attempt
Sample Name	K25CF8M29030k
Run Name	spot01
Operator	Saleem
Date	3/25/2019
Time	23:38
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	23:40:10
	
Time	Amplitude
0.000000E+0	-5.481440E-4
5.000000E-11	-5.412922E-4
1.000000E-10	-5.378663E-4
1.500000E-10	-5.293016E-4
2.000000E-10	-5.310145E-4
2.500000E-10	-5.498570E-4
3.000000E-10	-5.618476E-4
3.500000E-10	-5.652735E-4
4.000000E-10	-5.875419E-4
4.500000E-10	-6.132361E-4
5.000000E-10	-6.166620E-4
5.500000E-10	-6.166620E-4
6.000000E-10	-6.166620E-4
6.500000E-10	-5.995325E-4
7.000000E-10	-5.652735E-4
7.500000E-10	-5.241627E-4
8.000000E-10	-4.779131E-4
8.500000E-10	-4.385152E-4
9.000000E-10	-4.213857E-4
9.500000E-10	-4.179598E-4
1.000000E-9	-4.213857E-4
1.050000E-9	-4.368023E-4
1.100000E-9	-4.676354E-4
1.150000E-9	-4.984685E-4
1.200000E-9	-5.207368E-4
1.250000E-9	-5.447181E-4
1.300000E-9	-5.772642E-4
1.350000E-9	-5.961066E-4
1.400000E-9	-6.012455E-4
1.450000E-9	-6.132361E-4
1.500000E-9	-6.320786E-4
1.550000E-9	-6.457822E-4
1.600000E-9	-6.543469E-4
1.650000E-9	-6.646246E-4
1.700000E-9	-6.886059E-4
1.750000E-9	-7.160131E-4
1.800000E-9	-7.314297E-4
1.850000E-9	-7.399944E-4
1.900000E-9	-7.451333E-4
1.950000E-9	-7.314297E-4
2.000000E-9	-6.988836E-4
2.050000E-9	-6.663376E-4
2.100000E-9	-6.286527E-4
2.150000E-9	-5.875419E-4
2.200000E-9	-5.652735E-4
2.250000E-9	-5.618476E-4
2.300000E-9	-5.635606E-4
2.350000E-9	-5.721253E-4
2.400000E-9	-5.841160E-4
2.450000E-9	-5.995325E-4
2.500000E-9	-6.355045E-4
2.550000E-9	-6.663376E-4
2.600000E-9	-6.766153E-4
2.650000E-9	-6.783282E-4
2.700000E-9	-6.697635E-4
2.750000E-9	-6.423563E-4
2.800000E-9	-6.063843E-4
2.850000E-9	-5.635606E-4
2.900000E-9	-5.036073E-4
2.950000E-9	-4.522188E-4
3.000000E-9	-4.213857E-4
3.050000E-9	-3.974044E-4
3.100000E-9	-3.854138E-4
3.150000E-9	-3.922656E-4
3.200000E-9	-4.111080E-4
3.250000E-9	-4.385152E-4
