Study Name	Steel-Set-1st-Attempt
Sample Name	K23CF8M36010k
Run Name	spot05
Operator	Saleem Aldajani
Date	3/25/2019
Time	15:55
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	15:57:39
	
Time	Amplitude
0.000000E+0	-1.087723E-3
5.000000E-11	-1.154528E-3
1.000000E-10	-1.233324E-3
1.500000E-10	-1.317259E-3
2.000000E-10	-1.390915E-3
2.500000E-10	-1.456008E-3
3.000000E-10	-1.509109E-3
3.500000E-10	-1.524526E-3
4.000000E-10	-1.495405E-3
4.500000E-10	-1.433739E-3
5.000000E-10	-1.346379E-3
5.500000E-10	-1.231611E-3
6.000000E-10	-1.109992E-3
6.500000E-10	-9.883722E-4
7.000000E-10	-8.599009E-4
7.500000E-10	-7.468462E-4
8.000000E-10	-6.697635E-4
8.500000E-10	-6.303656E-4
9.000000E-10	-6.286527E-4
9.500000E-10	-6.560599E-4
1.000000E-9	-6.988836E-4
1.050000E-9	-7.656887E-4
1.100000E-9	-8.530491E-4
1.150000E-9	-9.267060E-4
1.200000E-9	-9.780945E-4
1.250000E-9	-1.029483E-3
1.300000E-9	-1.050038E-3
1.350000E-9	-1.039761E-3
1.400000E-9	-1.041474E-3
1.450000E-9	-1.046612E-3
1.500000E-9	-1.010641E-3
1.550000E-9	-9.489743E-4
1.600000E-9	-9.078635E-4
1.650000E-9	-8.718916E-4
1.700000E-9	-8.256419E-4
1.750000E-9	-7.793923E-4
1.800000E-9	-7.245779E-4
1.850000E-9	-6.731894E-4
1.900000E-9	-6.389304E-4
1.950000E-9	-6.115232E-4
2.000000E-9	-5.909678E-4
2.050000E-9	-5.824030E-4
2.100000E-9	-5.858289E-4
2.150000E-9	-6.029584E-4
2.200000E-9	-6.320786E-4
2.250000E-9	-6.646246E-4
2.300000E-9	-7.108743E-4
2.350000E-9	-7.708275E-4
2.400000E-9	-8.119383E-4
2.450000E-9	-8.393455E-4
2.500000E-9	-8.736045E-4
2.550000E-9	-8.804563E-4
2.600000E-9	-8.496232E-4
2.650000E-9	-8.205031E-4
2.700000E-9	-8.067995E-4
2.750000E-9	-7.845311E-4
2.800000E-9	-7.622628E-4
2.850000E-9	-7.708275E-4
2.900000E-9	-8.256419E-4
2.950000E-9	-8.907340E-4
3.000000E-9	-9.524002E-4
3.050000E-9	-1.007215E-3
3.100000E-9	-1.051751E-3
3.150000E-9	-1.094575E-3
3.200000E-9	-1.130547E-3
3.250000E-9	-1.118556E-3
3.300000E-9	-1.074020E-3
3.350000E-9	-1.043187E-3
3.400000E-9	-1.000363E-3
3.450000E-9	-9.147153E-4
3.500000E-9	-8.393455E-4
3.550000E-9	-7.948088E-4
3.600000E-9	-7.622628E-4
3.650000E-9	-7.519851E-4
3.700000E-9	-7.639757E-4
3.750000E-9	-7.862441E-4
3.800000E-9	-8.239290E-4
3.850000E-9	-8.787434E-4
3.900000E-9	-9.318448E-4
3.950000E-9	-9.661038E-4
4.000000E-9	-9.763815E-4
4.050000E-9	-9.695297E-4
4.100000E-9	-9.558261E-4
4.150000E-9	-9.232801E-4
4.200000E-9	-8.753175E-4
4.250000E-9	-8.205031E-4
4.300000E-9	-7.639757E-4
4.350000E-9	-7.194390E-4
4.400000E-9	-6.971707E-4
4.450000E-9	-6.817541E-4
4.500000E-9	-6.646246E-4
4.550000E-9	-6.646246E-4
4.600000E-9	-6.937448E-4
4.650000E-9	-7.365685E-4
4.700000E-9	-7.811052E-4
4.750000E-9	-8.359196E-4
4.800000E-9	-8.838822E-4
4.850000E-9	-9.010117E-4
4.900000E-9	-9.078635E-4
4.950000E-9	-9.232801E-4
5.000000E-9	-9.181412E-4
5.050000E-9	-8.770304E-4
5.100000E-9	-8.153642E-4
5.150000E-9	-7.348556E-4
5.200000E-9	-6.286527E-4
5.250000E-9	-5.173109E-4
5.300000E-9	-4.248116E-4
5.350000E-9	-3.545807E-4
5.400000E-9	-3.066181E-4
5.450000E-9	-3.066181E-4
5.500000E-9	-3.460159E-4
5.550000E-9	-4.145339E-4
5.600000E-9	-5.207368E-4
5.650000E-9	-6.440692E-4
5.700000E-9	-7.571239E-4
5.750000E-9	-8.753175E-4
5.800000E-9	-9.832333E-4
5.850000E-9	-1.046612E-3
5.900000E-9	-1.072307E-3
5.950000E-9	-1.055177E-3
6.000000E-9	-9.780945E-4
