Study Name	Steel-Set-1st-Attempt
Sample Name	K25CF8MUA30kCtr
Run Name	spot05
Operator	Saleem
Date	3/26/2019
Time	00:31
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	00:33:48
	
Time	Amplitude
0.000000E+0	-2.843497E-4
5.000000E-11	-3.374512E-4
1.000000E-10	-4.076821E-4
1.500000E-10	-4.727742E-4
2.000000E-10	-5.070332E-4
2.500000E-10	-5.258757E-4
3.000000E-10	-5.430052E-4
3.500000E-10	-5.395793E-4
4.000000E-10	-5.190239E-4
4.500000E-10	-4.984685E-4
5.000000E-10	-4.710613E-4
5.500000E-10	-4.333764E-4
6.000000E-10	-3.991174E-4
6.500000E-10	-3.717102E-4
7.000000E-10	-3.477289E-4
7.500000E-10	-3.254605E-4
8.000000E-10	-2.997663E-4
8.500000E-10	-2.672202E-4
9.000000E-10	-2.432389E-4
9.500000E-10	-2.295353E-4
1.000000E-9	-2.141188E-4
1.050000E-9	-2.021281E-4
1.100000E-9	-2.004152E-4
1.150000E-9	-1.987022E-4
1.200000E-9	-1.987022E-4
1.250000E-9	-2.106929E-4
1.300000E-9	-2.175447E-4
1.350000E-9	-2.192576E-4
1.400000E-9	-2.243965E-4
1.450000E-9	-2.346742E-4
1.500000E-9	-2.466648E-4
1.550000E-9	-2.466648E-4
1.600000E-9	-2.312483E-4
1.650000E-9	-2.089799E-4
1.700000E-9	-1.798598E-4
1.750000E-9	-1.456008E-4
1.800000E-9	-9.763815E-5
1.850000E-9	-4.624965E-5
1.900000E-9	-1.712950E-6
1.950000E-9	3.939785E-5
2.000000E-9	7.536980E-5
2.050000E-9	9.935110E-5
2.100000E-9	1.130547E-4
2.150000E-9	1.130547E-4
2.200000E-9	9.078635E-5
2.250000E-9	5.824030E-5
2.300000E-9	8.564750E-6
2.350000E-9	-7.365685E-5
2.400000E-9	-1.644432E-4
2.450000E-9	-2.483778E-4
2.500000E-9	-3.580066E-4
2.550000E-9	-4.762001E-4
2.600000E-9	-5.669865E-4
2.650000E-9	-6.474951E-4
2.700000E-9	-7.297167E-4
2.750000E-9	-7.999477E-4
2.800000E-9	-8.479103E-4
2.850000E-9	-8.718916E-4
2.900000E-9	-8.547621E-4
2.950000E-9	-8.016606E-4
3.000000E-9	-7.417074E-4
3.050000E-9	-6.680505E-4
3.100000E-9	-5.601347E-4
3.150000E-9	-4.436541E-4
3.200000E-9	-3.305994E-4
3.250000E-9	-2.141188E-4
3.300000E-9	-1.147677E-4
3.350000E-9	-5.481440E-5
3.400000E-9	-2.055540E-5
3.450000E-9	-3.425900E-6
3.500000E-9	-1.712950E-6
3.550000E-9	-1.541655E-5
3.600000E-9	-5.138850E-5
3.650000E-9	-1.062029E-4
3.700000E-9	-1.575914E-4
3.750000E-9	-2.072670E-4
3.800000E-9	-2.535166E-4
3.850000E-9	-2.774979E-4
3.900000E-9	-2.963404E-4
3.950000E-9	-3.220346E-4
4.000000E-9	-3.443030E-4
4.050000E-9	-3.665713E-4
4.100000E-9	-3.905526E-4
4.150000E-9	-4.042562E-4
4.200000E-9	-4.213857E-4
4.250000E-9	-4.470800E-4
4.300000E-9	-4.642095E-4
4.350000E-9	-4.762001E-4
4.400000E-9	-4.899037E-4
4.450000E-9	-4.881908E-4
4.500000E-9	-4.693483E-4
4.550000E-9	-4.402282E-4
4.600000E-9	-4.111080E-4
4.650000E-9	-3.785620E-4
4.700000E-9	-3.305994E-4
4.750000E-9	-2.672202E-4
4.800000E-9	-2.209706E-4
4.850000E-9	-1.764339E-4
4.900000E-9	-1.267583E-4
4.950000E-9	-9.935110E-5
5.000000E-9	-1.096288E-4
5.050000E-9	-1.233324E-4
5.100000E-9	-1.438878E-4
5.150000E-9	-1.918504E-4
5.200000E-9	-2.415260E-4
5.250000E-9	-2.809238E-4
5.300000E-9	-3.271735E-4
5.350000E-9	-3.751361E-4
5.400000E-9	-3.974044E-4
5.450000E-9	-4.179598E-4
5.500000E-9	-4.539318E-4
5.550000E-9	-4.762001E-4
5.600000E-9	-4.762001E-4
5.650000E-9	-4.830519E-4
5.700000E-9	-4.933296E-4
5.750000E-9	-4.967555E-4
5.800000E-9	-5.018944E-4
5.850000E-9	-5.155980E-4
5.900000E-9	-5.258757E-4
5.950000E-9	-5.293016E-4
6.000000E-9	-5.327275E-4
6.050000E-9	-5.258757E-4
6.100000E-9	-4.984685E-4
6.150000E-9	-4.642095E-4
6.200000E-9	-4.282375E-4
6.250000E-9	-3.768490E-4
6.300000E-9	-3.134699E-4
6.350000E-9	-2.483778E-4
6.400000E-9	-1.712950E-4
6.450000E-9	-8.907340E-5
6.500000E-9	-2.398130E-5
6.550000E-9	2.912015E-5
6.600000E-9	6.851800E-5
6.650000E-9	9.078635E-5
6.700000E-9	1.044900E-4
6.750000E-9	1.079159E-4
6.800000E-9	9.763815E-5
6.850000E-9	8.222160E-5
6.900000E-9	7.365685E-5
6.950000E-9	5.481440E-5
7.000000E-9	2.055540E-5
7.050000E-9	-2.055540E-5
7.100000E-9	-6.509210E-5
7.150000E-9	-1.147677E-4
7.200000E-9	-1.558785E-4
7.250000E-9	-1.969893E-4
7.300000E-9	-2.432389E-4
7.350000E-9	-2.792109E-4
7.400000E-9	-3.220346E-4
7.450000E-9	-3.717102E-4
7.500000E-9	-3.991174E-4
7.550000E-9	-4.008303E-4
7.600000E-9	-3.905526E-4
7.650000E-9	-3.717102E-4
7.700000E-9	-3.254605E-4
7.750000E-9	-2.518037E-4
7.800000E-9	-1.610173E-4
7.850000E-9	-7.879570E-5
7.900000E-9	-1.370360E-5
7.950000E-9	5.310145E-5
8.000000E-9	1.147677E-4
8.050000E-9	1.593044E-4
8.100000E-9	1.867116E-4
8.150000E-9	2.004152E-4
8.200000E-9	1.884245E-4
8.250000E-9	1.644432E-4
8.300000E-9	1.301842E-4
8.350000E-9	8.393455E-5
8.400000E-9	1.884245E-5
8.450000E-9	-4.624965E-5
8.500000E-9	-1.113418E-4
8.550000E-9	-1.867116E-4
8.600000E-9	-2.518037E-4
8.650000E-9	-2.980533E-4
8.700000E-9	-3.443030E-4
8.750000E-9	-3.854138E-4
8.800000E-9	-4.093951E-4
8.850000E-9	-4.179598E-4
8.900000E-9	-4.111080E-4
8.950000E-9	-4.008303E-4
9.000000E-9	-3.922656E-4
9.050000E-9	-3.614325E-4
9.100000E-9	-3.083310E-4
9.150000E-9	-2.792109E-4
9.200000E-9	-2.535166E-4
9.250000E-9	-1.935634E-4
9.300000E-9	-1.370360E-4
9.350000E-9	-9.763815E-5
9.400000E-9	-4.111080E-5
9.450000E-9	3.597195E-5
9.500000E-9	1.181936E-4
9.550000E-9	2.106929E-4
9.600000E-9	3.168958E-4
9.650000E-9	4.282375E-4
9.700000E-9	5.447181E-4
9.750000E-9	6.749023E-4
9.800000E-9	7.982347E-4
9.850000E-9	9.232801E-4
9.900000E-9	1.140825E-3
9.950000E-9	1.416610E-3
1.000000E-8	1.700959E-3
1.005000E-8	2.125771E-3
1.010000E-8	2.764701E-3
1.015000E-8	3.562936E-3
1.020000E-8	4.590706E-3
1.025000E-8	5.966205E-3
1.030000E-8	7.655174E-3
1.035000E-8	9.649048E-3
1.040000E-8	1.200949E-2
1.045000E-8	1.465429E-2
1.050000E-8	1.748751E-2
1.055000E-8	2.053998E-2
1.060000E-8	2.371751E-2
1.065000E-8	2.685221E-2
1.070000E-8	2.994065E-2
1.075000E-8	3.296401E-2
1.080000E-8	3.579894E-2
1.085000E-8	3.840605E-2
1.090000E-8	4.084016E-2
1.095000E-8	4.303958E-2
1.100000E-8	4.499920E-2
1.105000E-8	4.684405E-2
1.110000E-8	4.856385E-2
1.115000E-8	5.011407E-2
1.120000E-8	5.160947E-2
1.125000E-8	5.306548E-2
1.130000E-8	5.436732E-2
1.135000E-8	5.553041E-2
1.140000E-8	5.660272E-2
